episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
419,56,WIPE,2291,0.9164,0,-203.98,-205.71,-202.81,-202.12,-207.01,51,0,91,120,1,0,0,0,0,61.9
420,60,WIPE,1924,0.7696,0,-188.97,-140.47,-168.67,-189.17,-209.07,132,34,17,75,2,0,0,0,0,62.1
421,33,WIPE,2318,0.9272,0,-206.51,-218.98,-218.53,-196.02,-204.98,54,17,111,115,2,0,0,0,0,62.2
422,55,WIPE,2030,0.812,0,-194.18,-153.87,-186.22,-191.7,-204.62,78,14,17,40,2,0,0,0,0,62.3
423,53,WIPE,2246,0.8984,0,-198.78,-197.6,-195.5,-188.89,-211.95,90,48,17,80,3,0,0,0,0,62.5
424,61,WIPE,2168,0.8672,0,-197.327,-190.17,-191.17,-207.14,-193.67,66,24,108,0,0,0,0,0,0,62.7
425,45,WIPE,2150,0.86,0,-202.31,-180.95,-196.4,-208.18,-202.35,78,0,74,0,2,0,0,0,0,62.9
426,46,WIPE,2359,0.9436,0,-204.353,-216.67,-204.57,-194.87,-213.62,63,24,54,120,1,0,0,0,0,63.0
427,69,WIPE,1799,0.7196,0,-188.42,-123.12,-190.17,-181.87,-193.22,90,65,54,125,1,0,0,0,0,63.3
428,73,WIPE,2169,0.8676,0,-182.107,-195.35,-158.25,-194.22,-193.85,102,54,108,80,3,0,0,0,0,63.5
429,35,WIPE,2159,0.8636,0,-194.707,-195.05,-181.9,-201.77,-200.45,120,48,74,0,0,0,0,0,0,63.6
430,51,WIPE,2157,0.8628,0,-183.897,-207.53,-164.13,-195.83,-191.73,174,24,145,40,1,0,0,0,0,63.8
431,61,WIPE,1782,0.7128,0,-181.6,-123.03,-174.98,-180.29,-189.53,90,48,88,80,6,0,0,0,0,64.0
432,68,WIPE,2335,0.934,0,-204.137,-221.56,-191.26,-207.89,-213.26,90,38,37,0,1,0,0,0,0,64.1
433,46,WIPE,2192,0.8768,0,-206.557,-176.71,-199.86,-216.8,-203.01,24,0,54,0,4,0,0,0,0,64.3
434,89,WIPE,2178,0.8712,0,-185.453,-196.2,-189.15,-152.51,-214.7,93,145,17,235,0,0,0,0,0,64.5
435,49,WIPE,2267,0.9068,0,-206.197,-201.01,-203.81,-206.57,-208.21,78,34,54,0,1,0,0,0,0,64.7
436,51,WIPE,2245,0.898,0,-216.077,-193.79,-238.59,-196.75,-212.89,66,41,17,40,3,0,0,0,0,64.8
437,53,WIPE,2439,0.9756,0,-224.907,-217.19,-243.89,-211.14,-219.69,27,17,17,40,4,0,0,0,0,65.0
438,55,WIPE,2160,0.864,0,-179.933,-206.37,-156.77,-186.41,-196.62,153,99,88,80,4,0,0,0,0,65.2
439,67,WIPE,2342,0.9368,0,-189.227,-213.92,-184.62,-173.34,-209.72,12,92,54,250,0,0,0,0,0,65.4
440,50,WIPE,1896,0.7584,0,-173.933,-165.4,-162.8,-179.25,-179.75,144,48,182,120,5,0,0,0,0,65.5
441,72,WIPE,2164,0.8656,0,-180.173,-185.08,-159.08,-176.11,-205.33,66,72,0,225,2,0,0,0,0,65.7
442,35,WIPE,2319,0.9276,0,-202.843,-216.7,-190.7,-203.73,-214.1,93,34,54,40,2,0,0,0,0,65.8
443,60,WIPE,2123,0.8492,0,-186.967,-209.73,-205.93,-167.89,-187.08,102,130,145,155,2,0,0,0,0,66.0
444,71,WIPE,2355,0.942,0,-221.213,-202.36,-241.76,-211.87,-210.01,27,14,37,0,3,0,0,0,0,66.2
445,46,WIPE,1896,0.7584,0,-180.377,-162.93,-163.78,-192.07,-185.28,183,48,111,40,2,0,0,0,0,66.4
446,44,WIPE,2297,0.9188,0,-199.323,-217.17,-195.22,-196.13,-206.62,78,54,71,40,3,0,0,0,0,66.5
447,44,WIPE,2232,0.8928,0,-198.86,-200.66,-186.91,-207.81,-201.86,93,17,91,40,5,0,0,0,0,66.7
448,78,WIPE,2112,0.8448,0,-195.34,-175.55,-164.45,-202.17,-219.4,183,7,0,0,1,0,0,0,0,66.9
449,64,WIPE,2052,0.8208,0,-173.94,-194.38,-146.73,-180.86,-194.23,168,38,108,150,3,0,0,0,0,67.1
450,67,WIPE,2274,0.9096,0,-200.953,-201.38,-189.33,-206.4,-207.13,105,0,54,0,1,0,0,0,0,67.3
451,66,WIPE,1963,0.7852,0,-165.823,-189.84,-143.94,-170.84,-182.69,246,79,145,160,2,0,0,0,0,67.5
452,54,WIPE,2243,0.8972,0,-200.693,-201.83,-199.73,-206.22,-196.13,51,14,125,0,2,0,0,0,0,67.7
453,57,WIPE,2178,0.8712,0,-194.567,-202.17,-178.47,-197.81,-207.42,180,38,37,30,1,0,0,0,0,67.9
454,71,WIPE,2143,0.8572,0,-185.863,-200.29,-173.09,-190.86,-193.64,117,51,122,75,2,0,0,0,0,68.0
455,45,WIPE,2075,0.83,0,-182.843,-196.25,-184.05,-185.98,-178.5,87,38,233,120,3,0,0,0,0,68.3
456,49,WIPE,2099,0.8396,0,-182.907,-196.77,-174.47,-185.73,-188.52,117,55,162,120,3,0,0,0,0,68.4
457,62,WIPE,2188,0.8752,0,-208.63,-202.44,-236.44,-192.51,-196.94,66,51,128,40,1,0,0,0,0,68.6
458,53,WIPE,1766,0.7064,0,-179.8,-118.3,-171.45,-173.0,-194.95,105,48,54,120,1,0,0,0,0,68.7
459,51,WIPE,1740,0.696,1,-176.743,-133.51,-178.46,-166.61,-185.16,93,82,128,215,1,0,1,0,1,68.9
460,119,WIPE,2066,0.8264,0,-151.28,-187.32,-116.77,-148.7,-188.37,102,41,125,455,2,0,0,0,0,69.2
461,60,WIPE,2032,0.8128,0,-181.113,-191.99,-163.94,-186.46,-192.94,165,41,128,70,1,0,0,0,0,69.5
462,50,WIPE,1819,0.7276,0,-179.577,-145.59,-168.44,-187.4,-182.89,144,31,145,40,3,0,0,0,0,69.6
463,41,WIPE,2308,0.9232,0,-199.617,-215.3,-189.1,-188.65,-221.1,117,75,0,80,2,0,0,0,0,69.7
464,44,WIPE,2217,0.8868,0,-189.203,-212.45,-175.05,-194.41,-198.15,93,45,145,75,0,0,0,0,0,69.9
465,45,WIPE,2228,0.8912,0,-198.283,-206.99,-183.59,-208.42,-202.84,114,17,74,0,3,0,0,0,0,70.0
466,42,WIPE,2323,0.9292,0,-200.57,-215.74,-200.34,-200.23,-201.14,51,21,105,120,1,0,0,0,0,70.3
467,43,WIPE,2146,0.8584,0,-209.063,-188.28,-247.78,-189.93,-189.48,0,55,165,120,1,0,0,0,0,70.4
468,73,WIPE,2214,0.8856,0,-188.723,-200.64,-164.74,-184.84,-216.59,90,58,71,120,5,0,0,0,0,70.6
469,43,WIPE,2199,0.8796,0,-188.093,-211.8,-165.4,-190.38,-208.5,189,75,37,80,4,0,0,0,0,70.9
470,37,WIPE,2225,0.89,0,-195.487,-208.27,-183.97,-189.62,-212.87,129,62,17,80,2,0,0,0,0,71.1
471,39,WIPE,2154,0.8616,0,-203.617,-181.75,-206.15,-204.5,-200.2,12,31,108,0,2,0,0,0,0,71.3
472,55,WIPE,1866,0.7464,0,-170.36,-146.47,-145.97,-178.09,-187.02,154,14,108,190,3,0,0,0,0,71.5
473,68,WIPE,2069,0.8276,0,-179.947,-193.0,-152.1,-194.34,-193.4,231,45,88,0,3,0,0,0,0,71.7
474,62,WIPE,2147,0.8588,0,-179.57,-205.53,-161.88,-178.6,-198.23,102,113,71,125,1,0,0,0,0,71.9
475,54,WIPE,1730,0.692,1,-145.43,-118.04,-125.74,-152.06,-158.49,222,62,125,40,1,0,0,0,0,72.1
476,71,WIPE,2189,0.8756,0,-176.17,-206.02,-165.42,-177.82,-185.27,64,65,182,220,4,0,0,0,0,72.3
477,51,WIPE,1712,0.6848,1,-157.66,-114.81,-161.06,-141.56,-170.36,144,93,91,160,2,0,0,0,1,72.4
478,56,WIPE,2280,0.912,0,-200.67,-204.55,-174.95,-200.76,-226.3,129,24,0,40,2,0,0,0,0,72.6
479,43,WIPE,2352,0.9408,0,-201.26,-216.58,-194.28,-200.87,-208.63,39,38,71,40,1,0,0,0,0,72.7
480,97,WIPE,1859,0.7436,0,-172.787,-163.31,-156.26,-188.79,-173.31,171,41,179,40,2,0,0,0,0,73.2
481,39,WIPE,1878,0.7512,0,-180.023,-162.71,-171.06,-185.35,-183.66,156,62,142,40,2,0,0,0,0,73.3
482,52,WIPE,1269,0.5076,1,-138.497,-7.64,-126.14,-145.21,-144.14,108,48,91,0,3,0,0,0,0,73.4
483,44,WIPE,1932,0.7728,0,-184.91,-157.34,-181.59,-188.25,-184.89,81,45,145,80,3,0,0,0,0,73.6
484,58,WIPE,1451,0.5804,1,-159.4,-85.72,-153.87,-144.61,-179.72,126,131,105,220,0,0,1,0,1,73.7
485,34,WIPE,2276,0.9104,0,-206.96,-205.8,-212.0,-198.18,-210.7,51,69,37,40,2,0,0,0,0,73.8
486,43,WIPE,2006,0.8024,0,-192.44,-165.6,-192.45,-198.72,-186.15,66,24,142,0,2,0,0,0,0,74.0
487,32,WIPE,2229,0.8916,0,-201.16,-202.52,-195.67,-205.94,-201.87,75,38,91,0,1,0,0,0,0,74.0
488,41,WIPE,2303,0.9212,0,-205.437,-215.94,-207.44,-206.33,-202.54,66,40,91,40,3,0,0,0,0,74.2
489,45,WIPE,2229,0.8916,0,-198.943,-213.89,-198.59,-201.7,-196.54,105,41,125,40,4,0,0,0,0,74.3
490,41,WIPE,2190,0.876,0,-194.54,-204.18,-188.33,-192.91,-202.38,114,24,105,80,1,0,0,0,0,74.4
491,41,WIPE,2283,0.9132,0,-198.95,-212.6,-194.7,-203.55,-198.6,51,24,142,40,1,0,0,0,0,74.6
492,36,WIPE,2243,0.8972,0,-192.753,-214.02,-175.02,-199.57,-203.67,138,28,91,70,4,0,0,0,0,74.7
493,50,WIPE,2060,0.824,0,-189.46,-165.54,-175.04,-187.6,-205.74,102,59,17,40,2,0,0,0,0,75.0
494,38,WIPE,2198,0.8792,0,-189.143,-212.34,-171.49,-203.1,-192.84,129,31,142,40,1,0,0,0,0,75.2
495,48,WIPE,1963,0.7852,0,-183.943,-164.34,-180.44,-184.35,-187.04,75,72,125,70,2,0,0,0,0,75.5
496,50,WIPE,2108,0.8432,0,-190.923,-199.18,-175.43,-197.66,-199.68,189,45,91,0,2,0,0,0,0,75.6
497,34,WIPE,2174,0.8696,0,-191.453,-212.09,-186.59,-189.88,-197.89,142,62,122,120,3,0,0,0,0,75.7
498,75,WIPE,2282,0.9128,0,-199.293,-218.88,-221.58,-172.92,-203.38,12,101,105,160,2,0,0,0,0,75.9
499,56,WIPE,1832,0.7328,0,-169.097,-169.08,-164.68,-161.38,-181.23,192,107,139,160,1,0,0,0,0,76.1
500,40,WIPE,2063,0.8252,0,-190.48,-188.9,-176.05,-202.99,-192.4,177,7,122,0,2,0,0,0,0,76.3
501,42,WIPE,1832,0.7328,0,-183.52,-155.08,-185.93,-174.55,-190.08,171,80,102,120,1,0,0,0,0,76.4
502,63,WIPE,1981,0.7924,0,-172.733,-199.65,-154.15,-183.75,-180.3,231,45,176,80,0,0,0,0,0,76.6
503,35,WIPE,1994,0.7976,0,-188.14,-164.89,-181.24,-182.59,-200.59,135,52,54,80,1,0,0,0,0,76.7
504,52,WIPE,1969,0.7876,0,-204.14,-160.24,-230.79,-188.09,-193.54,36,42,156,40,0,0,0,0,0,76.9
505,46,WIPE,1781,0.7124,0,-172.03,-164.38,-159.78,-188.93,-167.38,210,52,224,0,1,0,0,0,0,77.0
506,76,WIPE,2044,0.8176,0,-191.42,-183.12,-209.87,-180.77,-183.62,144,42,136,80,2,0,0,0,0,77.2
507,41,WIPE,1816,0.7264,0,-189.3,-139.25,-187.45,-189.6,-190.85,144,45,102,0,0,0,0,0,0,77.4
508,40,WIPE,2208,0.8832,0,-198.317,-212.76,-196.11,-195.03,-203.81,132,41,119,80,1,0,0,0,0,77.5
509,47,WIPE,1827,0.7308,0,-190.093,-140.27,-181.57,-189.79,-198.92,222,21,34,35,1,0,0,0,0,77.7
510,81,WIPE,2045,0.818,0,-156.47,-202.12,-145.22,-126.17,-198.02,216,188,51,355,1,0,0,0,0,78.0
511,26,WIPE,1770,0.708,0,-180.37,-149.52,-180.12,-184.92,-176.07,165,66,170,35,1,0,0,0,0,78.1
512,53,WIPE,2140,0.856,0,-198.63,-192.25,-202.95,-199.49,-193.45,111,28,122,0,0,0,0,0,0,78.4
513,57,WIPE,1745,0.698,1,-153.187,-156.97,-141.72,-142.32,-175.52,270,153,102,155,1,0,0,0,1,78.5
514,32,WIPE,2073,0.8292,0,-186.84,-208.9,-192.2,-176.97,-191.35,183,91,153,120,0,0,0,0,0,78.8
515,64,WIPE,1777,0.7108,0,-159.403,-169.89,-158.74,-162.18,-157.29,127,35,366,240,4,0,0,0,0,79.1
516,36,WIPE,1859,0.7436,0,-177.75,-180.49,-176.04,-172.47,-184.74,246,73,156,120,0,0,0,0,0,79.4
517,46,WIPE,1866,0.7464,0,-185.27,-152.17,-175.17,-188.12,-192.52,168,35,102,40,0,0,0,0,0,79.6
518,45,WIPE,2152,0.8608,0,-196.437,-200.16,-198.76,-202.39,-188.16,84,21,176,0,1,0,0,0,0,79.8
519,51,WIPE,1864,0.7456,0,-182.27,-158.31,-187.86,-179.19,-179.76,120,63,156,70,1,0,0,0,0,80.0
520,63,WIPE,2145,0.858,0,-190.58,-196.85,-196.15,-182.14,-193.45,72,94,122,160,3,0,0,0,0,80.2
521,47,WIPE,2134,0.8536,0,-186.137,-214.41,-174.86,-172.29,-211.26,180,115,71,160,0,0,0,0,0,80.5
522,43,WIPE,1921,0.7684,0,-185.917,-170.65,-183.35,-179.95,-194.45,195,66,88,80,1,0,0,0,0,80.6
523,42,WIPE,2323,0.9292,0,-216.063,-216.84,-246.89,-198.26,-203.04,24,48,105,40,0,0,0,0,0,80.7
524,34,WIPE,1886,0.7544,0,-186.633,-144.38,-179.28,-187.54,-193.08,84,49,88,35,1,0,0,0,0,80.8
525,60,WIPE,1842,0.7368,0,-161.763,-185.33,-134.53,-172.98,-177.78,270,70,187,80,3,0,0,0,0,81.0
526,50,WIPE,1944,0.7776,0,-174.123,-191.18,-170.63,-174.41,-177.33,186,76,227,120,0,0,0,0,0,81.1
527,47,WIPE,1751,0.7004,0,-161.987,-177.63,-161.78,-171.95,-152.23,180,49,357,80,0,0,0,0,0,81.3
528,46,WIPE,2264,0.9056,0,-197.893,-214.36,-173.81,-206.86,-213.01,171,14,51,0,0,0,0,0,0,81.4
529,56,WIPE,1825,0.73,0,-155.783,-186.94,-131.54,-158.27,-177.54,283,132,193,190,2,0,0,0,0,81.6
530,40,WIPE,1987,0.7948,0,-186.347,-171.52,-175.52,-189.65,-193.87,150,31,102,70,2,0,0,0,0,81.7
531,48,WIPE,2177,0.8708,0,-203.707,-201.01,-194.76,-203.3,-213.06,198,24,34,0,2,0,0,0,0,81.8
532,52,WIPE,1998,0.7992,0,-187.56,-195.02,-193.37,-187.34,-181.97,186,59,190,40,1,0,0,0,0,82.0
533,41,WIPE,2038,0.8152,0,-189.627,-177.88,-184.58,-181.77,-202.53,126,70,68,120,1,0,0,0,0,82.1
534,37,WIPE,2031,0.8124,0,-178.65,-207.76,-165.86,-178.18,-191.91,210,86,173,120,1,0,0,0,0,82.2
535,53,WIPE,2231,0.8924,0,-189.597,-214.3,-200.1,-161.29,-207.4,63,155,51,200,4,0,0,0,0,82.4
536,46,WIPE,1985,0.794,0,-173.333,-195.1,-163.8,-177.75,-178.45,192,66,190,120,1,0,0,0,0,82.6
537,49,WIPE,1784,0.7136,0,-176.587,-142.44,-145.94,-194.88,-188.94,246,7,105,0,2,0,0,0,0,82.8
538,40,WIPE,1668,0.6672,1,-155.307,-132.61,-149.76,-162.35,-153.81,195,66,210,120,2,0,0,0,1,83.0
539,49,WIPE,1671,0.6684,1,-156.537,-105.35,-141.8,-156.56,-171.25,147,56,105,80,1,0,0,0,1,83.3
540,35,WIPE,2323,0.9292,0,-212.44,-204.68,-208.83,-206.66,-221.83,75,35,0,0,1,0,0,0,0,83.5
541,36,WIPE,2384,0.9536,0,-206.433,-218.75,-190.15,-208.15,-221.0,99,17,0,40,1,0,0,0,0,83.6
542,41,WIPE,2181,0.8724,0,-190.55,-207.6,-175.45,-176.65,-219.55,162,90,0,150,2,0,0,0,0,83.7
543,45,WIPE,1929,0.7716,0,-175.13,-206.24,-160.19,-187.36,-177.84,322,59,190,40,2,0,0,0,0,84.0
544,44,WIPE,1959,0.7836,0,-174.763,-178.41,-163.21,-174.27,-186.81,162,97,119,120,1,0,0,0,0,84.1
545,57,WIPE,1944,0.7776,0,-159.25,-203.21,-141.11,-146.23,-190.41,300,188,68,195,1,0,0,0,0,84.3
546,37,WIPE,2226,0.8904,0,-192.373,-214.15,-179.45,-194.52,-203.15,141,28,105,80,0,0,0,0,0,84.4
547,52,WIPE,1856,0.7424,0,-173.517,-190.89,-167.64,-184.17,-168.74,270,66,241,0,1,0,0,0,0,84.6
548,52,WIPE,2018,0.8072,0,-184.403,-198.19,-175.59,-190.78,-186.84,210,49,156,35,1,0,0,0,0,84.7
549,61,WIPE,2221,0.8884,0,-189.467,-210.6,-161.9,-211.75,-194.75,174,0,105,80,2,0,0,0,0,85.0
550,47,WIPE,1821,0.7284,0,-177.73,-153.55,-163.2,-175.69,-194.3,171,108,71,40,0,0,0,0,0,85.1
551,39,WIPE,2155,0.862,0,-189.577,-211.24,-172.99,-199.75,-195.99,192,45,108,0,3,0,0,0,0,85.2
552,43,WIPE,1722,0.6888,1,-151.0,-156.38,-117.43,-177.69,-157.88,306,35,207,0,1,0,0,0,1,85.3
553,45,WIPE,1880,0.752,0,-178.923,-171.01,-159.01,-196.55,-181.21,225,21,179,0,1,0,0,0,0,85.5
554,39,WIPE,1795,0.718,0,-173.473,-162.37,-170.87,-165.78,-183.77,219,119,102,120,0,0,0,0,0,85.6
555,51,WIPE,2042,0.8168,0,-181.137,-204.29,-151.54,-197.18,-194.69,315,38,105,0,2,0,0,0,0,85.8
556,45,WIPE,2062,0.8248,0,-191.063,-197.87,-201.77,-187.15,-184.27,99,82,190,40,3,0,0,0,0,86.0
557,85,WIPE,1894,0.7576,0,-149.59,-189.58,-130.83,-138.81,-179.13,189,211,139,280,0,0,0,0,0,86.2
558,61,WIPE,2003,0.8012,0,-173.037,-191.82,-135.22,-193.87,-190.02,297,31,102,0,0,0,0,0,0,86.4
559,48,WIPE,2061,0.8244,0,-189.657,-197.36,-188.51,-197.5,-182.96,144,35,193,0,0,0,0,0,0,86.6
560,49,WIPE,2100,0.84,0,-179.877,-210.67,-150.12,-188.14,-201.37,255,94,51,40,1,0,0,0,0,86.9
561,54,WIPE,1927,0.7708,0,-166.57,-203.43,-135.63,-181.4,-182.68,378,42,153,80,2,0,0,0,0,87.0
562,48,WIPE,2128,0.8512,0,-180.073,-207.71,-177.61,-164.6,-198.01,138,149,85,160,0,0,0,0,0,87.2
563,38,WIPE,1901,0.7604,0,-163.597,-203.2,-160.65,-184.74,-145.4,168,31,400,70,2,0,0,0,0,87.3
564,53,WIPE,1791,0.7164,0,-167.33,-178.9,-146.8,-176.54,-178.65,318,84,173,40,0,0,0,0,0,87.5
565,55,WIPE,2118,0.8472,0,-198.26,-197.51,-220.51,-184.96,-189.31,75,104,136,40,1,0,0,0,0,87.7
566,49,WIPE,1877,0.7508,0,-176.867,-172.08,-161.53,-179.29,-189.78,227,76,125,75,2,0,0,0,0,87.9
567,51,WIPE,1672,0.6688,1,-138.723,-175.83,-118.68,-165.86,-131.63,289,63,377,80,1,0,0,0,1,88.0
568,45,WIPE,1850,0.74,0,-175.213,-172.07,-158.17,-187.5,-179.97,234,62,159,0,2,0,0,0,0,88.1
569,57,WIPE,1752,0.7008,0,-164.36,-150.42,-143.82,-177.59,-171.67,219,42,193,110,2,0,0,0,0,88.3
570,50,WIPE,2056,0.8224,0,-189.967,-181.83,-194.88,-193.69,-181.33,60,45,173,40,4,0,0,0,0,88.4
571,43,WIPE,1933,0.7732,0,-179.817,-190.87,-181.42,-185.06,-172.97,210,31,227,80,3,0,0,0,0,88.6
572,47,WIPE,1937,0.7748,0,-179.553,-189.03,-170.03,-187.65,-180.98,246,45,173,75,2,0,0,0,0,88.7
573,64,WIPE,1930,0.772,0,-177.097,-161.95,-136.6,-176.29,-218.4,225,83,0,80,0,0,0,0,0,88.9
574,46,WIPE,1741,0.6964,1,-161.837,-132.9,-146.3,-168.26,-170.95,159,100,139,35,0,0,0,0,1,89.0
575,87,WIPE,2282,0.9128,0,-219.363,-212.46,-274.36,-191.92,-191.81,27,55,136,75,1,0,0,0,0,89.2
576,42,WIPE,1822,0.7288,0,-175.013,-149.48,-150.88,-184.08,-190.08,213,58,68,40,3,0,0,0,0,89.4
577,43,WIPE,2003,0.8012,0,-187.64,-164.61,-172.56,-198.15,-192.21,102,28,105,0,1,0,0,0,0,89.5
578,70,WIPE,1867,0.7468,0,-153.737,-210.38,-128.93,-164.15,-168.13,213,173,247,80,1,0,0,0,0,89.7
579,52,WIPE,2123,0.8492,0,-183.817,-208.86,-158.06,-190.08,-203.31,261,62,54,40,1,0,0,0,0,89.9
580,41,WIPE,2168,0.8672,0,-190.673,-209.68,-192.98,-192.91,-186.13,118,38,176,80,4,0,0,0,0,90.0
581,47,WIPE,2265,0.906,0,-199.573,-203.35,-191.45,-195.67,-211.6,72,62,34,80,0,0,0,0,0,90.2
582,36,WIPE,1907,0.7628,0,-188.783,-164.65,-180.25,-194.65,-191.45,165,38,125,0,2,0,0,0,0,90.3
583,49,WIPE,1746,0.6984,1,-167.9,-164.52,-161.97,-163.36,-178.37,195,104,193,160,2,0,1,0,1,90.4
584,57,WIPE,2074,0.8296,0,-193.283,-180.23,-199.43,-182.14,-198.28,66,89,108,75,2,0,0,0,0,90.6
585,51,WIPE,2123,0.8492,0,-182.327,-208.61,-175.11,-188.46,-183.41,111,59,207,80,0,0,0,0,0,90.9
586,49,WIPE,2131,0.8524,0,-194.343,-186.9,-185.45,-198.88,-198.7,87,34,85,35,3,0,0,0,0,91.2
587,45,WIPE,2044,0.8176,0,-192.02,-170.31,-177.56,-192.59,-205.91,123,69,34,0,1,0,0,0,0,91.4
588,44,WIPE,1764,0.7056,0,-174.337,-140.19,-160.74,-187.78,-174.49,153,0,193,40,3,0,0,0,0,91.5
589,42,WIPE,1818,0.7272,0,-174.713,-166.15,-158.95,-185.99,-179.2,213,80,159,0,1,0,0,0,0,91.6
590,35,WIPE,2006,0.8024,0,-201.46,-160.35,-208.95,-203.08,-192.35,75,14,108,0,2,0,0,0,0,91.8
591,43,WIPE,2168,0.8672,0,-193.86,-201.43,-185.13,-199.02,-197.43,126,34,105,40,0,0,0,0,0,91.9
592,44,WIPE,2238,0.8952,0,-194.143,-213.11,-163.36,-212.41,-206.66,177,17,68,40,0,0,0,0,0,92.0
593,67,WIPE,2260,0.904,0,-193.147,-211.53,-159.83,-202.48,-217.13,138,31,71,0,1,0,0,0,0,92.2
594,44,WIPE,2099,0.8396,0,-186.43,-191.95,-171.7,-179.14,-208.45,150,135,17,80,0,0,0,0,0,92.3
595,48,WIPE,2188,0.8752,0,-187.517,-198.87,-157.77,-201.76,-203.02,177,14,54,0,0,0,0,0,0,92.5
596,63,WIPE,2016,0.8064,0,-179.44,-195.04,-176.59,-185.84,-175.89,138,49,230,80,1,0,0,0,0,92.7
597,32,WIPE,1977,0.7908,0,-185.087,-192.03,-182.18,-195.7,-177.38,159,52,213,0,0,0,0,0,0,92.9
598,54,WIPE,1872,0.7488,0,-181.23,-152.63,-170.93,-192.03,-180.73,84,45,170,0,0,0,0,0,0,93.1
599,42,WIPE,1896,0.7584,0,-182.19,-178.75,-179.05,-186.82,-180.7,237,59,142,40,3,0,0,0,0,93.2
600,50,WIPE,2078,0.8312,0,-179.733,-199.34,-173.94,-178.42,-186.84,126,76,153,105,0,0,0,0,0,93.3
601,61,WIPE,1702,0.6808,1,-175.25,-135.35,-169.55,-171.9,-184.3,177,69,159,75,1,0,1,0,1,93.5
602,61,WIPE,2183,0.8732,0,-190.413,-207.58,-173.13,-196.28,-201.83,204,42,71,24,1,0,0,0,0,93.7
603,38,WIPE,2125,0.85,0,-188.667,-198.62,-188.67,-191.26,-186.07,87,45,176,80,2,0,0,0,0,93.8
604,45,WIPE,2106,0.8424,0,-185.103,-196.8,-159.2,-189.56,-206.55,189,104,34,40,1,0,0,0,0,93.9
605,47,WIPE,2168,0.8672,0,-185.07,-211.11,-153.01,-199.24,-202.96,250,31,51,35,3,0,0,0,0,94.1
606,44,WIPE,2172,0.8688,0,-193.297,-213.7,-176.2,-200.49,-203.2,216,41,71,35,1,0,0,0,0,94.3
607,33,WIPE,2377,0.9508,0,-208.703,-218.43,-193.68,-215.95,-216.48,99,7,17,0,1,0,0,0,0,94.3
608,40,WIPE,2000,0.8,0,-196.447,-171.47,-205.47,-197.3,-186.57,90,38,142,0,2,0,0,0,0,94.4
609,44,WIPE,2164,0.8656,0,-194.027,-201.64,-175.69,-203.85,-202.54,174,24,71,0,1,0,0,0,0,94.6
610,47,WIPE,1617,0.6468,1,-175.563,-93.18,-167.68,-165.23,-193.78,138,73,17,155,1,0,1,0,1,94.8
611,37,WIPE,2179,0.8716,0,-203.293,-200.62,-214.42,-193.74,-201.72,90,62,102,40,2,0,0,0,0,95.1
612,50,WIPE,1827,0.7308,0,-170.823,-162.63,-154.73,-181.31,-176.43,166,72,173,40,2,0,0,0,0,95.3
613,69,WIPE,2177,0.8708,0,-193.303,-196.1,-184.95,-190.06,-204.9,123,62,71,40,2,0,0,0,0,95.6
614,59,WIPE,1691,0.6764,1,-145.207,-160.79,-122.79,-167.69,-145.14,321,62,295,35,4,0,1,0,0,95.7
615,48,WIPE,2111,0.8444,0,-191.433,-182.32,-176.52,-201.36,-196.42,114,24,88,0,1,0,0,0,0,95.9
616,42,WIPE,1987,0.7948,0,-194.097,-149.28,-185.13,-198.83,-198.33,60,21,71,0,0,0,0,0,0,96.0
617,61,WIPE,1924,0.7696,0,-175.157,-155.24,-150.19,-175.04,-200.24,153,63,34,150,4,0,0,0,0,96.2
618,41,WIPE,1744,0.6976,1,-156.467,-167.54,-157.44,-161.82,-150.14,174,124,295,40,1,0,0,0,1,96.3
619,58,WIPE,2223,0.8892,0,-190.77,-212.65,-173.95,-200.16,-198.2,111,41,125,0,2,0,0,0,0,96.5
620,81,WIPE,1954,0.7816,0,-177.45,-157.29,-137.89,-189.27,-205.19,189,24,71,0,1,0,0,0,0,96.7
621,39,WIPE,2145,0.858,0,-196.783,-199.53,-194.83,-195.74,-199.78,90,110,88,0,1,0,0,0,0,96.9
622,57,WIPE,2146,0.8584,0,-185.117,-205.55,-170.2,-189.85,-195.3,99,83,105,40,1,0,0,0,0,97.0
623,47,WIPE,1896,0.7584,0,-179.727,-182.56,-167.76,-192.21,-179.21,243,48,179,0,0,0,0,0,0,97.2
624,50,WIPE,2225,0.89,0,-201.747,-218.61,-203.36,-202.62,-199.26,129,38,108,0,2,0,0,0,0,97.3
625,44,WIPE,1905,0.762,0,-189.073,-163.17,-189.07,-192.63,-185.52,129,45,159,0,1,0,0,0,0,97.4
626,40,WIPE,2222,0.8888,0,-192.75,-210.69,-178.54,-193.22,-206.49,162,45,71,80,2,0,0,0,0,97.5
627,73,WIPE,1803,0.7212,0,-172.607,-139.81,-156.31,-182.55,-178.96,138,38,125,30,1,0,0,0,0,97.7
628,39,WIPE,1923,0.7692,0,-190.323,-142.5,-180.55,-189.17,-201.25,102,45,34,40,3,0,0,0,0,97.9
