episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
165,60,VICTORY,0,900,100.0,0.0,2,815.672,701.7,784.589,832.734,829.693,282,0,171,447,900,0,0,0,0,0,0,22.1
166,300,TIMEOUT,759,141,15.67,0.8433,0,-633.957,-18.92,-336.97,-1154.1,-410.8,0,15,81,45,141,370,1,0,0,0,0,22.6
167,186,WIPE,645,255,28.33,0.7167,0,-312.37,-26.13,-245.19,-431.45,-260.47,81,48,60,66,255,340,1,0,0,0,0,22.9
168,75,VICTORY,0,900,100.0,0.0,2,946.985,751.15,953.12,946.938,940.897,201,48,207,444,900,0,1,0,0,0,0,23.0
169,73,VICTORY,0,900,100.0,0.0,2,927.59,867.579,975.327,935.39,872.052,525,0,168,207,900,145,0,1,0,0,0,23.1
170,80,VICTORY,0,900,100.0,0.0,2,802.057,763.743,839.842,804.216,762.113,441,0,162,297,900,115,3,0,0,0,0,23.2
171,77,VICTORY,0,900,100.0,0.0,2,1044.272,846.683,998.203,1123.817,1010.796,444,33,192,231,900,135,2,1,0,0,0,23.3
172,71,WIPE,381,519,57.67,0.4233,1,242.301,159.1,205.826,357.657,163.419,159,81,105,174,519,215,2,0,0,0,1,23.4
173,67,VICTORY,0,900,100.0,0.0,2,840.189,802.67,874.332,822.566,823.668,426,33,183,258,900,60,2,0,0,0,0,23.7
174,65,VICTORY,0,900,100.0,0.0,2,825.922,732.85,811.289,829.612,836.863,276,0,204,420,900,50,3,0,0,0,0,23.8
175,156,VICTORY,0,900,100.0,0.0,2,238.104,-57.11,469.865,242.909,1.537,81,351,285,183,900,401,3,2,1,0,0,24.0
176,82,VICTORY,0,900,100.0,0.0,2,879.425,816.036,926.298,844.398,867.58,207,0,129,564,900,55,3,1,0,0,0,24.1
177,209,WIPE,681,219,24.33,0.7567,0,-463.617,-2.61,-177.92,-735.11,-477.82,81,0,72,66,219,295,5,0,0,0,0,24.6
178,69,WIPE,414,486,54.0,0.46,1,82.234,140.5,69.94,98.279,78.483,279,126,36,45,486,0,1,0,0,0,1,24.6
179,100,VICTORY,0,900,100.0,0.0,2,831.51,403.74,920.64,856.1,717.789,162,159,213,366,900,125,2,1,0,0,0,24.8
180,118,WIPE,207,693,77.0,0.23,2,586.221,689.193,623.241,539.012,596.411,360,0,141,192,693,115,0,1,0,0,1,24.9
181,67,VICTORY,0,900,100.0,0.0,2,808.626,704.71,804.726,868.894,752.259,255,0,135,510,900,200,2,0,0,0,0,25.0
182,61,WIPE,477,423,47.0,0.53,1,94.722,153.46,161.176,137.73,-14.74,201,78,99,45,423,50,0,0,0,0,1,25.1
183,69,VICTORY,0,900,100.0,0.0,2,872.745,788.32,842.7,879.746,895.789,360,0,162,378,900,0,1,0,0,0,0,25.2
184,59,VICTORY,0,900,100.0,0.0,2,907.081,799.47,862.875,924.758,933.609,363,0,171,366,900,0,1,0,0,0,0,25.3
185,87,VICTORY,0,900,100.0,0.0,2,621.17,-50.35,665.868,703.775,493.868,81,96,234,489,900,195,1,0,0,0,0,25.4
186,55,VICTORY,0,900,100.0,0.0,2,782.42,786.467,793.128,786.954,767.179,477,0,165,258,900,65,0,0,0,0,0,25.4
187,128,VICTORY,0,900,100.0,0.0,2,480.915,11.53,493.64,538.538,410.567,201,99,189,411,900,175,1,1,0,0,0,25.6
188,121,VICTORY,0,900,100.0,0.0,2,528.512,2.48,566.895,501.077,517.564,0,270,171,459,900,135,1,0,1,0,0,25.8
