episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
1423,7,TIMEOUT,5000,1.0,0,-51.8,-71.97,-55.67,-49.66,-50.07,0,0,0,0,0,0,0,0,0,117.0
1424,13,TIMEOUT,5000,1.0,0,-50.307,-71.37,-52.32,-48.63,-49.97,0,0,0,0,0,0,0,0,0,117.0
1425,11,TIMEOUT,5000,1.0,0,-52.327,-71.82,-57.17,-49.34,-50.47,0,0,0,0,1,0,0,0,0,117.1
1426,23,TIMEOUT,4845,0.969,0,-53.027,-46.57,-57.87,-50.54,-50.67,0,0,0,0,0,0,0,0,0,117.2
1427,15,TIMEOUT,5000,1.0,0,-52.203,-70.77,-57.62,-49.42,-49.57,0,0,0,0,0,0,0,0,0,117.2
1428,35,TIMEOUT,5000,1.0,0,-61.083,-69.27,-62.92,-48.11,-72.22,0,0,0,0,0,0,0,0,0,117.3
1429,21,TIMEOUT,4935,0.987,0,-46.76,-60.47,-43.52,-48.44,-48.32,0,0,0,0,0,0,0,0,0,117.4
1430,22,TIMEOUT,4625,0.925,0,-55.743,-15.37,-68.12,-48.79,-50.32,0,0,0,0,0,0,0,0,0,117.4
1431,26,TIMEOUT,4905,0.981,0,-55.28,-55.27,-59.92,-50.4,-55.52,0,0,0,0,0,0,0,0,0,117.5
1432,33,TIMEOUT,4135,0.827,0,-64.54,59.43,-69.02,-51.63,-72.97,0,0,0,0,0,0,0,0,0,117.6
1433,19,TIMEOUT,5000,1.0,0,-52.89,-71.22,-58.12,-49.68,-50.87,0,0,0,0,0,0,0,0,0,117.6
1434,24,TIMEOUT,5000,1.0,0,-53.237,-69.67,-65.32,-43.47,-50.92,0,0,0,40,1,0,0,0,0,117.7
1435,29,TIMEOUT,4875,0.975,0,-48.83,-50.47,-49.27,-48.0,-49.22,0,0,0,0,1,0,0,0,0,117.8
1436,23,TIMEOUT,5000,1.0,0,-52.577,-70.32,-62.67,-43.99,-51.07,0,0,0,40,0,0,0,0,0,117.9
1437,17,TIMEOUT,5000,1.0,0,-44.933,-70.27,-44.62,-41.81,-48.37,0,0,0,40,1,0,0,0,0,117.9
1438,31,TIMEOUT,4815,0.963,0,-57.713,-41.82,-67.62,-50.8,-54.72,0,0,0,0,0,0,0,0,0,118.0
1439,27,TIMEOUT,4720,0.944,0,-60.46,-27.52,-58.47,-72.64,-50.27,0,0,0,0,0,0,0,0,0,118.1
1440,7,TIMEOUT,5000,1.0,0,-58.233,-71.97,-52.27,-72.01,-50.42,0,0,0,0,0,0,0,0,0,118.1
1441,31,TIMEOUT,5000,1.0,0,-43.937,-70.92,-39.02,-44.22,-48.57,0,0,0,40,1,0,0,0,0,118.2
1442,25,TIMEOUT,4750,0.95,0,-52.44,-32.22,-61.72,-44.68,-50.92,0,0,0,40,1,0,0,0,0,118.3
1443,26,TIMEOUT,4875,0.975,0,-49.847,-50.77,-51.17,-48.55,-49.82,0,0,0,0,0,0,0,0,0,118.4
1444,29,TIMEOUT,4815,0.963,0,-56.443,-43.52,-62.82,-51.99,-54.52,0,0,0,0,0,0,0,0,0,118.4
1445,17,TIMEOUT,4875,0.975,0,-49.767,-51.72,-48.52,-48.71,-52.07,0,0,0,0,0,0,0,0,0,118.5
1446,44,TIMEOUT,4225,0.845,0,-62.213,46.88,-61.52,-72.05,-53.07,0,0,0,0,0,0,0,0,0,118.6
1447,20,TIMEOUT,4630,0.926,0,-49.037,-14.62,-52.12,-45.82,-49.17,0,0,0,40,0,0,0,0,0,118.7
1448,49,TIMEOUT,3945,0.789,0,-64.41,88.98,-70.52,-66.14,-56.57,0,5,0,55,0,0,0,0,0,118.8
1449,36,TIMEOUT,4750,0.95,0,-54.087,-31.37,-68.62,-39.47,-54.17,0,0,0,80,0,0,0,0,0,119.0
1450,11,TIMEOUT,5000,1.0,0,-48.87,-71.72,-53.57,-43.42,-49.62,0,0,0,40,1,0,0,0,0,119.0
1451,12,TIMEOUT,4875,0.975,0,-47.583,-52.47,-44.87,-48.56,-49.32,0,0,0,0,0,0,0,0,0,119.0
1452,23,TIMEOUT,4690,0.938,0,-54.283,-23.52,-64.82,-43.91,-54.12,0,0,0,40,0,0,0,0,0,119.1
1453,11,TIMEOUT,5000,1.0,0,-51.68,-71.77,-53.52,-49.4,-52.12,0,0,0,0,1,0,0,0,0,119.1
1454,28,TIMEOUT,4935,0.987,0,-56.677,-60.22,-63.12,-52.74,-54.17,0,0,0,0,0,0,0,0,0,119.2
1455,25,TIMEOUT,4490,0.898,0,-54.997,2.93,-67.47,-49.55,-47.97,0,0,15,0,0,0,0,0,0,119.3
1456,54,WIPE,4720,0.944,0,-214.777,-175.72,-204.97,-218.09,-221.27,0,0,0,0,0,0,0,0,0,119.4
1457,43,TIMEOUT,4750,0.95,0,-56.677,-32.07,-58.02,-61.89,-50.12,0,0,0,40,0,0,0,0,0,119.6
1458,26,TIMEOUT,4845,0.969,0,-54.89,-46.27,-64.32,-50.43,-49.92,0,0,0,0,1,0,0,0,0,119.6
1459,16,TIMEOUT,5000,1.0,0,-52.427,-71.67,-57.87,-49.39,-50.02,0,0,0,0,0,0,0,0,0,119.7
1460,34,TIMEOUT,4195,0.839,0,-56.597,50.78,-70.27,-49.15,-50.37,0,0,0,0,0,0,0,0,0,119.8
1461,19,TIMEOUT,4690,0.938,0,-50.25,-23.72,-48.37,-51.36,-51.02,0,0,0,0,0,0,0,0,0,119.9
1462,19,TIMEOUT,4690,0.938,0,-46.55,-23.27,-48.87,-42.56,-48.22,0,0,0,40,1,0,0,0,0,120.0
1463,33,TIMEOUT,4875,0.975,0,-57.497,-52.52,-65.87,-51.85,-54.77,0,0,0,0,0,0,0,0,0,120.1
1464,42,TIMEOUT,4905,0.981,0,-68.13,-54.37,-72.57,-74.1,-57.72,0,0,0,0,0,0,0,0,0,120.2
1465,30,TIMEOUT,4750,0.95,0,-59.863,-33.87,-66.07,-39.1,-74.42,0,0,0,80,0,0,0,0,0,120.3
1466,27,TIMEOUT,4750,0.95,0,-44.003,-31.72,-39.87,-42.97,-49.17,0,0,0,40,1,0,0,0,0,120.4
1467,7,TIMEOUT,5000,1.0,0,-49.15,-71.62,-46.67,-51.31,-49.47,0,0,0,0,0,0,0,0,0,120.4
1468,25,TIMEOUT,4720,0.944,0,-56.89,-29.87,-66.32,-50.13,-54.22,0,0,0,0,0,0,0,0,0,120.5
1469,35,TIMEOUT,4151,0.8302,0,-51.833,54.63,-55.82,-45.96,-53.72,14,0,0,40,1,0,0,0,0,120.6
1470,21,TIMEOUT,5000,1.0,0,-55.44,-71.37,-59.22,-52.03,-55.07,0,0,0,0,0,0,0,0,0,120.7
1471,29,TIMEOUT,4630,0.926,0,-49.81,-14.12,-54.02,-44.34,-51.07,0,0,0,40,1,0,0,0,0,120.7
1472,20,TIMEOUT,4840,0.968,0,-47.973,-46.47,-47.57,-47.83,-48.52,0,0,0,0,0,0,0,0,0,120.8
1473,29,TIMEOUT,4445,0.889,0,-56.143,14.28,-66.02,-50.59,-51.82,0,0,0,0,0,0,0,0,0,120.9
1474,42,TIMEOUT,4935,0.987,0,-43.967,-60.32,-37.37,-41.31,-53.22,0,0,0,40,0,0,0,0,0,121.0
1475,46,TIMEOUT,3855,0.771,0,-63.1,105.48,-63.77,-68.41,-57.12,0,0,0,40,0,0,0,0,0,121.1
1476,56,WIPE,4445,0.889,0,-213.06,-139.72,-208.97,-211.79,-218.42,25,0,0,40,0,0,0,0,0,121.3
1477,7,TIMEOUT,5000,1.0,0,-52.1,-71.97,-54.62,-51.96,-49.72,0,0,0,0,0,0,0,0,0,121.3
1478,14,TIMEOUT,5000,1.0,0,-51.063,-71.37,-53.37,-50.0,-49.82,0,0,0,0,0,0,0,0,0,121.3
1479,32,TIMEOUT,4410,0.882,0,-54.39,16.78,-68.42,-39.03,-55.72,0,0,0,90,0,0,0,0,0,121.4
1480,15,TIMEOUT,5000,1.0,0,-52.683,-71.17,-56.07,-49.36,-52.62,0,0,0,0,0,0,0,0,0,121.5
1481,22,TIMEOUT,4920,0.984,0,-41.8,-60.02,-37.77,-38.36,-49.27,0,0,15,80,0,0,0,0,0,121.5
1482,16,TIMEOUT,4750,0.95,0,-45.767,-33.07,-40.32,-42.51,-54.47,0,0,0,40,0,0,0,0,0,121.6
1483,32,TIMEOUT,4810,0.962,0,-55.66,-43.02,-67.12,-45.39,-54.47,0,0,0,40,0,0,0,0,0,121.7
1484,46,WIPE,4395,0.879,0,-215.543,-130.02,-212.32,-208.99,-225.32,10,0,0,40,0,0,0,0,0,121.8
1485,24,TIMEOUT,5000,1.0,0,-52.897,-70.02,-58.97,-48.8,-50.92,0,0,0,0,0,0,0,0,0,121.9
1486,35,TIMEOUT,4100,0.82,0,-52.667,60.03,-54.47,-49.91,-53.62,35,0,0,0,2,0,0,0,0,122.0
1487,40,TIMEOUT,4445,0.889,0,-52.807,15.98,-50.57,-52.83,-55.02,0,0,0,0,1,0,0,0,0,122.1
1488,13,TIMEOUT,5000,1.0,0,-50.773,-71.32,-50.92,-50.78,-50.62,0,0,0,0,0,0,0,0,0,122.2
1489,41,WIPE,4440,0.888,0,-218.547,-134.27,-211.02,-220.15,-224.47,0,0,0,0,0,0,0,0,0,122.3
1490,45,TIMEOUT,4380,0.876,0,-53.43,23.48,-59.27,-49.5,-51.52,0,0,0,120,1,0,0,0,0,122.4
1491,12,TIMEOUT,5000,1.0,0,-53.543,-71.82,-58.22,-49.64,-52.77,0,0,0,0,1,0,0,0,0,122.5
1492,25,TIMEOUT,4440,0.888,0,-54.027,12.73,-58.42,-50.84,-52.82,0,0,0,0,0,0,0,0,0,122.5
1493,37,TIMEOUT,4815,0.963,0,-42.777,-42.27,-40.42,-34.94,-52.97,0,0,0,80,0,0,0,0,0,122.6
1494,16,TIMEOUT,5000,1.0,0,-51.017,-71.27,-52.97,-50.21,-49.87,0,0,0,0,0,0,0,0,0,122.7
1495,21,TIMEOUT,4595,0.919,0,-48.783,-9.32,-50.12,-45.66,-50.57,0,0,0,40,0,0,0,0,0,122.7
1496,35,TIMEOUT,4475,0.895,0,-60.997,8.18,-70.12,-59.35,-53.52,0,0,0,80,0,0,0,0,0,122.8
1497,32,TIMEOUT,4350,0.87,0,-49.71,29.23,-44.62,-50.14,-54.37,0,0,0,40,0,0,0,0,0,122.9
1498,35,TIMEOUT,4810,0.962,0,-56.077,-41.92,-69.97,-45.09,-53.17,0,0,0,40,0,0,0,0,0,123.0
1499,34,TIMEOUT,4750,0.95,0,-51.393,-31.12,-60.87,-39.39,-53.92,0,0,0,80,0,0,0,0,0,123.1
1500,21,TIMEOUT,5000,1.0,0,-52.633,-70.07,-57.27,-50.16,-50.47,0,0,0,0,0,0,0,0,0,123.2
1501,32,TIMEOUT,4320,0.864,0,-52.833,30.78,-52.62,-51.46,-54.42,0,0,0,0,0,0,0,0,0,123.3
1502,14,TIMEOUT,5000,1.0,0,-47.763,-71.42,-45.02,-48.75,-49.52,0,0,0,0,0,0,0,0,0,123.4
1503,23,TIMEOUT,4905,0.981,0,-53.893,-58.17,-59.92,-50.14,-51.62,0,0,0,0,1,0,0,0,0,123.4
1504,11,TIMEOUT,5000,1.0,0,-45.677,-71.12,-38.57,-48.69,-49.77,0,0,0,0,0,0,0,0,0,123.4
1505,27,TIMEOUT,4465,0.893,0,-48.94,9.48,-49.72,-43.43,-53.67,10,0,0,40,0,0,0,0,0,123.5
1506,45,TIMEOUT,4010,0.802,0,-59.727,82.23,-50.27,-48.69,-80.22,0,0,0,55,0,0,0,0,0,123.7
1507,32,WIPE,4660,0.932,0,-216.347,-168.02,-209.27,-212.7,-227.07,0,0,0,80,0,0,0,0,0,123.8
1508,26,TIMEOUT,5000,1.0,0,-44.373,-70.17,-48.12,-35.23,-49.77,0,0,0,100,1,0,0,0,0,123.8
1509,22,TIMEOUT,4465,0.893,0,-46.817,7.08,-46.42,-42.86,-51.17,10,0,0,40,0,0,0,0,0,123.9
1510,22,TIMEOUT,5000,1.0,0,-46.95,-73.02,-48.42,-39.26,-53.17,0,0,0,80,1,0,0,0,0,124.0
1511,17,TIMEOUT,4720,0.944,0,-44.183,-28.22,-41.32,-41.16,-50.07,0,0,0,40,0,0,0,0,0,124.1
1512,47,TIMEOUT,4030,0.806,0,-52.927,74.78,-62.07,-37.34,-59.37,10,0,0,110,3,0,0,0,0,124.2
1513,32,TIMEOUT,4425,0.885,0,-61.31,13.28,-59.57,-66.79,-57.57,0,20,0,0,0,0,0,0,0,124.3
1514,30,TIMEOUT,4990,0.998,0,-50.787,-68.72,-51.87,-44.67,-55.82,10,0,0,40,0,0,0,0,0,124.4
1515,11,TIMEOUT,5000,1.0,0,-53.56,-71.97,-57.62,-50.09,-52.97,0,0,0,0,1,0,0,0,0,124.4
1516,13,TIMEOUT,5000,1.0,0,-51.707,-73.82,-59.57,-45.33,-50.22,0,0,0,40,0,0,0,0,0,124.5
1517,30,TIMEOUT,4625,0.925,0,-50.353,-15.27,-64.22,-37.52,-49.32,0,0,0,80,0,0,0,0,0,124.6
1518,25,TIMEOUT,4435,0.887,0,-54.207,14.03,-58.87,-48.33,-55.42,0,10,0,0,1,0,0,0,0,124.6
1519,16,TIMEOUT,4660,0.932,0,-47.74,-19.32,-42.97,-48.23,-52.02,0,0,0,0,0,0,0,0,0,124.7
1520,23,TIMEOUT,5000,1.0,0,-50.74,-70.82,-54.97,-47.63,-49.62,0,0,0,40,1,0,0,0,0,124.7
1521,17,TIMEOUT,4705,0.941,0,-49.483,-28.27,-49.47,-49.16,-49.82,0,0,15,0,0,0,0,0,0,124.8
1522,33,TIMEOUT,4245,0.849,0,-61.83,43.03,-61.17,-72.4,-51.92,0,0,15,0,1,0,0,0,0,124.9
1523,30,TIMEOUT,4325,0.865,0,-54.247,28.93,-66.37,-42.65,-53.72,10,0,15,50,1,0,0,0,0,125.0
1524,28,TIMEOUT,4865,0.973,0,-52.97,-51.57,-42.97,-40.27,-75.67,10,0,0,80,0,0,0,0,0,125.0
1525,17,TIMEOUT,4920,0.984,0,-51.373,-62.57,-39.07,-42.28,-72.77,0,0,15,55,0,0,0,0,0,125.1
1526,21,TIMEOUT,4535,0.907,0,-47.81,-0.12,-51.67,-40.94,-50.82,0,0,0,80,0,0,0,0,0,125.2
1527,31,TIMEOUT,4625,0.925,0,-46.037,-12.52,-45.62,-37.57,-54.92,0,0,0,80,1,0,0,0,0,125.3
1528,7,TIMEOUT,5000,1.0,0,-48.683,-71.57,-46.22,-49.61,-50.22,0,0,0,0,0,0,0,0,0,125.3
1529,31,TIMEOUT,4270,0.854,0,-54.74,35.63,-66.87,-47.73,-49.62,10,10,0,0,1,0,0,0,0,125.4
1530,10,TIMEOUT,5000,1.0,0,-50.653,-71.67,-52.02,-49.42,-50.52,0,0,0,0,0,0,0,0,0,125.4
1531,15,TIMEOUT,4815,0.963,0,-47.483,-43.22,-44.32,-49.01,-49.12,0,0,0,0,2,0,0,0,0,125.5
1532,30,TIMEOUT,4875,0.975,0,-50.85,-52.62,-70.22,-27.96,-54.37,0,0,0,160,0,0,0,0,0,125.5
1533,15,TIMEOUT,5000,1.0,0,-48.303,-70.97,-49.02,-45.72,-50.17,0,0,0,40,0,0,0,0,0,125.6
1534,29,TIMEOUT,4750,0.95,0,-54.3,-31.27,-65.02,-46.56,-51.32,0,0,0,40,2,0,0,0,0,125.6
1535,7,TIMEOUT,5000,1.0,0,-50.433,-71.67,-47.37,-49.51,-54.42,0,0,0,0,0,0,0,0,0,125.7
1536,27,TIMEOUT,4320,0.864,0,-45.65,26.43,-32.82,-50.51,-53.62,30,0,0,0,1,0,0,0,0,125.8
1537,38,TIMEOUT,4460,0.892,0,-51.54,11.38,-61.27,-40.73,-52.62,10,0,0,80,0,0,0,0,0,125.9
1538,13,TIMEOUT,5000,1.0,0,-60.007,-71.87,-56.52,-73.18,-50.32,0,0,0,0,0,0,0,0,0,125.9
1539,28,TIMEOUT,4385,0.877,0,-57.36,19.58,-55.22,-67.94,-48.92,10,0,15,0,1,0,0,0,0,126.0
1540,40,TIMEOUT,4100,0.82,0,-56.75,65.28,-56.02,-36.86,-77.37,0,0,0,120,0,0,0,0,0,126.1
1541,31,TIMEOUT,4275,0.855,0,-52.427,38.03,-67.82,-36.79,-52.67,0,15,0,70,0,0,0,0,0,126.2
1542,37,TIMEOUT,4570,0.914,0,-56.577,-6.92,-43.27,-50.09,-76.37,20,5,0,0,1,0,0,0,0,126.3
1543,17,TIMEOUT,4990,0.998,0,-47.76,-70.57,-43.12,-49.54,-50.62,10,0,0,0,0,0,0,0,0,126.4
1544,23,TIMEOUT,4430,0.886,0,-54.67,11.83,-66.07,-47.97,-49.97,10,5,0,0,0,0,0,0,0,126.4
1545,29,TIMEOUT,5000,1.0,0,-55.68,-69.82,-65.87,-46.5,-54.67,0,0,0,50,1,0,0,0,0,126.5
1546,47,WIPE,4625,0.925,0,-216.713,-163.12,-211.42,-208.65,-230.07,0,0,0,110,0,0,0,0,0,126.6
1547,13,TIMEOUT,5000,1.0,0,-50.257,-71.67,-56.57,-43.73,-50.47,0,0,0,40,1,0,0,0,0,126.7
1548,35,TIMEOUT,4105,0.821,0,-54.747,64.58,-64.92,-43.55,-55.77,0,0,0,55,0,0,0,0,0,126.8
1549,38,TIMEOUT,4720,0.944,0,-63.633,-30.72,-76.37,-57.91,-56.62,0,0,0,115,0,0,0,0,0,126.9
1550,19,TIMEOUT,4935,0.987,0,-48.363,-60.92,-46.67,-45.55,-52.87,0,0,0,40,0,0,0,0,0,127.0
1551,27,TIMEOUT,4720,0.944,0,-51.39,-27.92,-54.62,-45.28,-54.27,0,0,0,40,0,0,0,0,0,127.0
1552,33,TIMEOUT,4440,0.888,0,-59.58,15.58,-70.62,-50.85,-57.27,0,0,0,160,0,0,0,0,0,127.1
1553,41,WIPE,4605,0.921,0,-219.997,-164.67,-220.37,-212.65,-226.97,20,0,0,80,0,0,0,0,0,127.2
1554,27,TIMEOUT,4340,0.868,0,-48.153,28.53,-39.02,-50.92,-54.52,10,0,0,0,0,0,0,0,0,127.3
1555,44,WIPE,3940,0.788,0,-216.717,-60.22,-196.92,-224.41,-228.82,0,5,0,0,0,0,0,0,0,127.4
1556,16,TIMEOUT,4845,0.969,0,-45.627,-47.42,-41.12,-44.79,-50.97,0,0,0,40,0,0,0,0,0,127.5
1557,10,TIMEOUT,5000,1.0,0,-45.81,-71.12,-41.92,-43.04,-52.47,0,0,0,40,0,0,0,0,0,127.5
1558,24,TIMEOUT,5000,1.0,0,-50.663,-71.22,-55.52,-42.15,-54.32,0,0,0,80,0,0,0,0,0,127.6
1559,15,TIMEOUT,4845,0.969,0,-48.907,-47.42,-48.97,-48.63,-49.12,0,0,0,0,1,0,0,0,0,127.6
1560,28,TIMEOUT,4625,0.925,0,-55.53,-13.22,-74.27,-36.7,-55.62,0,0,0,105,0,0,0,0,0,127.7
1561,32,TIMEOUT,4165,0.833,0,-47.047,56.98,-37.77,-47.25,-56.12,0,0,0,40,0,0,0,0,0,127.8
1562,25,TIMEOUT,5000,1.0,0,-48.667,-70.47,-47.67,-46.86,-51.47,0,0,0,40,1,0,0,0,0,127.9
1563,24,TIMEOUT,4720,0.944,0,-56.497,-29.47,-68.42,-50.4,-50.67,0,0,0,0,0,0,0,0,0,128.0
1564,25,TIMEOUT,4550,0.91,0,-50.63,-4.22,-62.47,-36.3,-53.12,0,0,15,120,0,0,0,0,0,128.1
1565,11,TIMEOUT,4905,0.981,0,-48.993,-56.77,-43.57,-51.49,-51.92,0,0,0,0,0,0,0,0,0,128.1
1566,38,TIMEOUT,4330,0.866,0,-58.207,25.43,-62.22,-57.28,-55.12,0,0,50,120,0,0,0,0,0,128.2
1567,32,TIMEOUT,4905,0.981,0,-57.62,-56.72,-57.57,-59.87,-55.42,0,0,0,80,1,0,0,0,0,128.4
1568,41,TIMEOUT,4505,0.901,0,-48.27,6.68,-56.37,-25.82,-62.62,0,0,0,200,1,0,0,0,0,128.5
1569,44,TIMEOUT,4100,0.82,0,-52.697,65.68,-52.42,-48.45,-57.22,0,0,0,55,0,0,0,0,0,128.6
1570,19,TIMEOUT,4675,0.935,0,-47.347,-23.77,-40.32,-50.4,-51.32,10,5,0,0,0,0,0,0,0,128.7
1571,41,TIMEOUT,4225,0.845,0,-51.95,46.78,-50.82,-45.71,-59.32,0,0,0,50,1,0,0,0,0,128.8
1572,35,TIMEOUT,4865,0.973,0,-52.547,-52.07,-52.82,-45.25,-59.57,10,0,0,40,0,0,0,0,0,128.9
1573,29,TIMEOUT,4715,0.943,0,-54.507,-29.07,-60.12,-50.03,-53.37,0,5,0,0,0,0,0,0,0,129.0
1574,44,WIPE,4525,0.905,0,-213.93,-147.02,-198.62,-212.85,-230.32,10,0,0,80,1,0,0,0,0,129.1
1575,18,TIMEOUT,4750,0.95,0,-46.603,-34.92,-39.72,-48.77,-51.32,0,0,0,0,0,0,0,0,0,129.1
1576,40,TIMEOUT,3950,0.79,0,-63.733,87.88,-72.22,-45.31,-73.67,0,0,0,75,0,0,0,0,0,129.3
1577,35,TIMEOUT,4420,0.884,0,-52.753,13.53,-53.82,-45.72,-58.72,20,0,0,80,0,0,0,0,0,129.4
1578,19,TIMEOUT,5000,1.0,0,-56.467,-70.87,-53.07,-42.61,-73.72,0,0,0,80,1,0,0,0,0,129.4
1579,39,TIMEOUT,4010,0.802,0,-51.07,79.08,-53.92,-42.67,-56.62,0,0,0,80,0,0,0,0,0,129.5
1580,44,TIMEOUT,4030,0.806,0,-45.047,74.43,-69.97,-8.25,-56.92,0,10,0,280,0,0,0,0,0,129.7
1581,11,TIMEOUT,4990,0.998,0,-47.97,-71.17,-45.27,-48.52,-50.12,10,0,0,0,0,0,0,0,0,129.7
1582,24,TIMEOUT,4750,0.95,0,-50.73,-32.12,-56.12,-42.45,-53.62,0,0,0,80,0,0,0,0,0,129.8
1583,35,TIMEOUT,4380,0.876,0,-58.0,22.53,-71.72,-40.06,-62.22,0,0,0,80,0,0,0,0,0,129.9
1584,16,TIMEOUT,4875,0.975,0,-48.143,-52.07,-42.27,-46.14,-56.02,0,0,0,40,0,0,0,0,0,129.9
1585,41,TIMEOUT,3970,0.794,0,-46.68,85.78,-49.47,-31.85,-58.72,0,10,0,135,0,0,0,0,0,130.0
1586,13,TIMEOUT,4845,0.969,0,-47.323,-47.67,-43.27,-49.28,-49.42,0,0,0,0,0,0,0,0,0,130.1
1587,11,TIMEOUT,5000,1.0,0,-49.36,-71.37,-43.42,-51.54,-53.12,0,0,0,0,0,0,0,0,0,130.1
1588,24,TIMEOUT,4505,0.901,0,-44.547,3.08,-48.42,-33.85,-51.37,0,0,0,115,0,0,0,0,0,130.2
1589,22,TIMEOUT,4495,0.899,0,-52.757,0.03,-63.52,-44.63,-50.12,10,0,30,40,1,0,0,0,0,130.2
1590,25,TIMEOUT,4735,0.947,0,-56.027,-32.32,-50.57,-63.89,-53.62,0,0,15,55,0,0,0,0,0,130.3
1591,31,TIMEOUT,4245,0.849,0,-52.72,41.18,-58.57,-44.42,-55.17,10,0,0,55,0,0,0,0,0,130.4
1592,31,TIMEOUT,4380,0.876,0,-53.613,23.78,-56.02,-46.65,-58.17,0,0,0,55,0,0,0,0,0,130.5
1593,38,TIMEOUT,4125,0.825,0,-49.157,63.08,-52.42,-39.13,-55.92,0,5,0,80,0,0,0,0,0,130.6
1594,34,TIMEOUT,4245,0.849,0,-49.543,41.03,-59.32,-30.34,-58.97,0,15,0,135,0,0,0,0,0,130.7
1595,47,WIPE,4015,0.803,0,-211.083,-72.17,-194.67,-210.51,-228.07,10,0,15,120,1,0,0,0,0,130.8
1596,30,TIMEOUT,4430,0.886,0,-50.6,13.33,-59.17,-39.91,-52.72,10,0,0,110,0,0,0,0,0,130.9
1597,23,TIMEOUT,4770,0.954,0,-53.423,-39.12,-39.17,-69.93,-51.17,10,0,0,0,1,0,0,0,0,131.0
1598,32,TIMEOUT,4495,0.899,0,-49.827,5.48,-53.27,-43.74,-52.47,10,0,0,55,0,0,0,0,0,131.1
1599,28,TIMEOUT,4470,0.894,0,-49.963,8.53,-42.47,-55.25,-52.17,0,0,0,0,0,0,0,0,0,131.1
1600,25,TIMEOUT,4495,0.899,0,-40.923,5.28,-31.37,-35.88,-55.52,10,0,0,120,1,0,0,0,0,131.2
1601,30,TIMEOUT,4380,0.876,0,-54.373,22.38,-57.47,-50.38,-55.27,0,0,0,0,0,0,0,0,0,131.3
1602,23,TIMEOUT,4645,0.929,0,-51.72,-18.67,-58.32,-47.27,-49.57,0,0,15,40,0,0,0,0,0,131.4
1603,27,TIMEOUT,4535,0.907,0,-48.773,-2.37,-45.37,-48.33,-52.62,0,0,0,40,0,0,0,0,0,131.4
1604,37,TIMEOUT,4290,0.858,0,-49.417,38.08,-35.37,-58.26,-54.62,0,0,0,60,0,0,0,0,0,131.5
1605,35,TIMEOUT,4530,0.906,0,-51.097,0.58,-52.32,-42.4,-58.57,0,0,0,90,0,0,0,0,0,131.7
1606,34,TIMEOUT,4380,0.876,0,-52.143,25.03,-48.82,-53.44,-54.17,0,0,0,0,0,0,0,0,0,131.8
1607,34,TIMEOUT,4025,0.805,0,-49.84,76.03,-53.42,-42.88,-53.22,10,5,0,40,0,0,0,0,0,131.9
1608,28,TIMEOUT,4450,0.89,0,-44.51,7.48,-36.57,-40.29,-56.67,10,15,0,40,0,0,0,0,0,132.0
1609,27,TIMEOUT,4440,0.888,0,-59.627,15.18,-57.42,-70.64,-50.82,0,0,0,0,0,0,0,0,0,132.1
1610,16,TIMEOUT,4750,0.95,0,-49.143,-33.12,-47.32,-49.99,-50.12,0,0,0,0,0,0,0,0,0,132.1
1611,22,TIMEOUT,4740,0.948,0,-45.567,-34.67,-46.37,-37.06,-53.27,10,0,0,80,0,0,0,0,0,132.2
1612,13,TIMEOUT,4845,0.969,0,-46.583,-49.77,-42.07,-43.46,-54.22,0,0,0,40,1,0,0,0,0,132.3
1613,37,TIMEOUT,4215,0.843,0,-59.21,41.83,-51.82,-74.09,-51.72,25,0,15,0,0,0,0,0,0,132.4
1614,7,TIMEOUT,5000,1.0,0,-50.417,-71.87,-49.22,-52.16,-49.87,0,0,0,0,0,0,0,0,0,132.4
1615,43,WIPE,4375,0.875,0,-216.437,-125.87,-201.62,-219.22,-228.47,0,0,0,40,0,0,0,0,0,132.5
1616,30,TIMEOUT,4410,0.882,0,-53.26,19.68,-58.37,-49.59,-51.82,0,0,0,0,0,0,0,0,0,132.6
1617,33,TIMEOUT,4400,0.88,0,-57.953,18.03,-67.52,-53.27,-53.07,10,0,0,0,1,0,0,0,0,132.7
1618,32,TIMEOUT,4300,0.86,0,-52.883,31.58,-57.82,-49.56,-51.27,0,5,15,0,0,0,0,0,0,132.8
1619,17,TIMEOUT,4750,0.95,0,-47.683,-33.12,-41.07,-51.56,-50.42,0,0,0,0,0,0,0,0,0,132.9
1620,11,TIMEOUT,5000,1.0,0,-52.76,-71.77,-57.52,-49.64,-51.12,0,0,0,0,0,0,0,0,0,132.9
1621,30,TIMEOUT,4380,0.876,0,-54.573,24.08,-57.87,-51.68,-54.17,0,0,0,0,0,0,0,0,0,133.0
1622,36,TIMEOUT,4000,0.8,0,-54.66,81.13,-53.27,-55.29,-55.42,10,0,0,0,0,0,0,0,0,133.1
1623,36,TIMEOUT,4215,0.843,0,-54.773,48.83,-58.32,-52.63,-53.37,10,0,0,0,0,0,0,0,0,133.2
1624,30,WIPE,4500,0.9,0,-220.627,-143.67,-213.42,-221.94,-226.52,0,0,0,0,0,0,0,0,0,133.3
