episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
1019,43,WIPE,4750,0.95,0,-206.373,-192.27,-210.87,-207.93,-200.32,45,5,70,0,2,0,0,0,0,117.0
1020,40,WIPE,4955,0.991,0,-210.537,-216.34,-200.34,-207.08,-224.19,20,25,0,40,2,0,0,0,0,117.1
1021,44,WIPE,4800,0.96,0,-209.363,-192.36,-205.01,-205.47,-217.61,45,30,0,0,2,0,0,0,0,117.2
1022,23,WIPE,4840,0.968,0,-204.477,-215.03,-210.53,-200.32,-202.58,35,25,100,80,1,0,0,0,0,117.3
1023,35,WIPE,4720,0.944,0,-207.787,-178.31,-211.36,-205.44,-206.56,10,15,35,0,1,0,0,0,0,117.4
1024,37,WIPE,4845,0.969,0,-213.507,-205.63,-217.63,-208.06,-214.83,50,5,35,40,1,0,0,0,0,117.5
1025,30,WIPE,4520,0.904,0,-198.297,-148.32,-195.57,-201.5,-197.82,35,10,65,0,0,0,0,0,0,117.6
1026,28,WIPE,4920,0.984,0,-212.73,-218.44,-202.69,-217.21,-218.29,80,0,0,0,2,0,0,0,0,117.8
1027,35,WIPE,4795,0.959,0,-200.993,-202.27,-187.37,-203.69,-211.92,70,40,30,40,0,0,0,0,0,117.9
1028,21,WIPE,4885,0.977,0,-208.803,-216.12,-203.67,-213.02,-209.72,30,20,65,0,0,0,0,0,0,117.9
1029,35,WIPE,4670,0.934,0,-193.407,-190.97,-188.72,-195.08,-196.42,45,45,115,40,1,0,0,0,0,118.0
1030,24,WIPE,4810,0.962,0,-203.88,-213.86,-193.66,-211.87,-206.11,80,30,80,0,1,0,0,0,0,118.1
1031,37,WIPE,4400,0.88,0,-183.963,-138.42,-169.67,-188.4,-193.82,75,25,65,40,1,0,0,0,0,118.2
1032,27,WIPE,4870,0.974,0,-210.89,-215.49,-206.29,-213.89,-212.49,60,5,65,0,1,0,0,0,0,118.3
1033,33,WIPE,4930,0.986,0,-206.323,-217.06,-202.36,-200.2,-216.41,0,70,0,40,2,0,0,0,0,118.4
1034,40,WIPE,4285,0.857,0,-186.78,-113.47,-178.77,-192.3,-189.27,90,15,50,0,1,0,0,0,0,118.5
1035,50,WIPE,4715,0.943,0,-196.983,-183.32,-180.97,-198.56,-211.42,95,30,0,40,1,0,0,0,0,118.6
1036,48,WIPE,4805,0.961,0,-196.31,-207.32,-179.02,-205.29,-204.62,35,30,65,40,2,0,0,0,0,118.8
1037,47,WIPE,4740,0.948,0,-195.787,-185.11,-173.51,-195.69,-218.16,50,55,0,40,2,0,0,0,0,118.9
1038,38,WIPE,4820,0.964,0,-203.24,-202.36,-189.51,-206.25,-213.96,80,35,0,0,2,0,0,0,0,119.0
1039,49,WIPE,4615,0.923,0,-191.357,-166.77,-170.22,-203.98,-199.87,80,5,50,0,1,0,0,0,0,119.1
1040,64,WIPE,4445,0.889,0,-172.547,-146.57,-157.82,-159.8,-200.02,30,105,15,190,0,0,0,0,0,119.4
1041,40,WIPE,4855,0.971,0,-210.87,-215.08,-212.98,-207.1,-212.53,80,35,30,0,2,0,0,0,0,119.5
1042,26,WIPE,4569,0.9138,0,-198.073,-170.64,-191.89,-200.39,-201.94,75,56,50,0,3,0,0,0,0,119.6
1043,30,WIPE,4830,0.966,0,-207.393,-215.6,-208.6,-209.48,-204.1,80,20,70,0,2,0,0,0,0,119.7
1044,57,WIPE,4695,0.939,0,-190.77,-175.18,-183.03,-183.75,-205.53,20,65,15,120,1,0,0,0,0,119.8
1045,33,WIPE,4720,0.944,0,-202.513,-183.07,-196.37,-200.15,-211.02,35,30,30,40,0,0,0,0,0,119.9
1046,43,WIPE,4830,0.966,0,-193.937,-212.09,-188.29,-186.73,-206.79,35,70,65,120,2,0,0,0,0,120.1
1047,49,WIPE,4521,0.9042,0,-186.227,-155.3,-161.1,-199.23,-198.35,74,20,45,55,1,0,0,0,0,120.2
1048,33,WIPE,4865,0.973,0,-205.457,-214.91,-193.31,-212.4,-210.66,70,15,50,0,2,0,0,0,0,120.4
1049,35,WIPE,4611,0.9222,0,-189.007,-191.03,-175.68,-192.41,-198.93,174,20,65,80,4,0,0,0,0,120.4
1050,25,WIPE,4637,0.9274,0,-197.74,-177.13,-198.18,-191.51,-203.53,45,48,50,80,2,0,0,0,0,120.5
1051,31,WIPE,4890,0.978,0,-206.987,-214.92,-196.22,-214.22,-210.52,60,0,50,0,2,0,0,0,0,120.6
1052,30,WIPE,4835,0.967,0,-205.89,-205.78,-198.73,-213.91,-205.03,10,5,85,0,2,0,0,0,0,120.7
1053,26,WIPE,4885,0.977,0,-211.01,-208.21,-210.11,-204.31,-218.61,35,15,0,80,1,0,0,0,0,120.8
1054,41,WIPE,4800,0.96,0,-193.513,-217.07,-182.57,-193.2,-204.77,80,70,50,80,3,0,0,0,0,120.9
1055,21,WIPE,4850,0.97,0,-211.983,-201.1,-201.85,-217.0,-217.1,35,5,15,0,2,0,0,0,0,121.0
1056,48,WIPE,4825,0.965,0,-210.777,-212.98,-227.53,-201.87,-202.93,45,30,100,40,2,0,0,0,0,121.1
1057,39,WIPE,4760,0.952,0,-198.047,-191.31,-184.91,-201.92,-207.31,75,5,35,40,1,0,0,0,0,121.3
1058,23,WIPE,4816,0.9632,0,-207.13,-215.95,-201.7,-208.39,-211.3,89,30,65,0,1,0,0,0,0,121.4
1059,36,WIPE,4695,0.939,0,-195.14,-191.27,-190.07,-199.03,-196.32,35,30,115,40,0,0,0,0,0,121.5
1060,21,WIPE,4905,0.981,0,-210.453,-216.87,-205.32,-215.82,-210.22,25,5,65,0,1,0,0,0,0,121.6
1061,24,WIPE,4895,0.979,0,-211.18,-216.66,-207.51,-215.72,-210.31,20,5,80,0,1,0,0,0,0,121.7
1062,37,WIPE,4725,0.945,0,-200.81,-180.82,-181.17,-208.64,-212.62,55,0,30,0,1,0,0,0,0,121.8
1063,29,WIPE,4830,0.966,0,-200.317,-213.48,-199.53,-200.39,-201.03,35,20,115,80,3,0,0,0,0,121.9
1064,38,WIPE,4775,0.955,0,-199.187,-203.44,-195.14,-204.68,-197.74,25,35,100,0,5,0,0,0,0,122.0
1065,65,WIPE,4760,0.952,0,-186.53,-194.38,-181.08,-181.38,-197.13,25,5,115,255,1,0,0,0,0,122.2
1066,41,WIPE,4884,0.9768,0,-208.74,-214.52,-211.62,-203.58,-211.02,35,31,50,40,2,0,0,0,0,122.4
1067,49,WIPE,4700,0.94,0,-190.197,-207.49,-183.24,-192.96,-194.39,20,95,120,0,1,0,0,0,0,122.5
1068,27,WIPE,4940,0.988,0,-212.53,-217.24,-202.99,-215.71,-218.89,45,0,15,0,0,0,0,0,0,122.6
1069,33,WIPE,4610,0.922,0,-194.53,-173.44,-184.54,-202.86,-196.19,80,10,80,0,3,0,0,0,0,122.7
1070,26,WIPE,4900,0.98,0,-214.05,-216.4,-210.15,-216.75,-215.25,65,0,35,0,1,0,0,0,0,122.7
1071,34,WIPE,4925,0.985,0,-216.897,-216.46,-222.96,-212.32,-215.41,20,20,35,0,1,0,0,0,0,122.9
1072,34,WIPE,4725,0.945,0,-201.243,-183.94,-197.24,-196.4,-210.09,10,45,35,80,0,0,0,0,0,122.9
1073,27,WIPE,4775,0.955,0,-201.643,-197.65,-201.65,-198.98,-204.3,35,25,70,80,3,0,0,0,0,123.0
1074,36,WIPE,4780,0.956,0,-206.63,-197.5,-197.0,-213.19,-209.7,80,0,45,0,2,0,0,0,0,123.1
1075,32,WIPE,4910,0.982,0,-204.087,-215.72,-194.42,-207.92,-209.92,20,5,65,80,1,0,0,0,0,123.2
1076,27,WIPE,4597,0.9194,0,-190.673,-169.2,-186.05,-185.72,-200.25,35,33,85,120,3,0,0,0,0,123.3
1077,38,WIPE,4770,0.954,0,-198.29,-201.27,-185.12,-204.73,-205.02,70,15,80,40,2,0,0,0,0,123.5
1078,26,WIPE,4915,0.983,0,-211.18,-219.9,-202.05,-215.99,-215.5,50,0,35,0,0,0,0,0,0,123.5
1079,34,WIPE,4815,0.963,0,-213.63,-204.81,-230.06,-208.72,-202.11,0,25,95,0,1,0,0,0,0,123.6
1080,31,WIPE,4820,0.964,0,-209.087,-204.72,-207.87,-210.17,-209.22,55,10,50,0,0,0,0,0,0,123.8
1081,41,WIPE,4775,0.955,0,-202.46,-198.77,-204.02,-201.89,-201.47,35,15,80,40,1,0,0,0,0,123.9
1082,37,WIPE,4690,0.938,0,-189.91,-202.52,-176.22,-201.94,-191.57,110,5,130,40,3,0,0,0,0,124.0
1083,48,WIPE,4795,0.959,0,-202.617,-200.56,-188.96,-208.93,-209.96,70,5,65,0,1,0,0,0,0,124.1
1084,25,WIPE,4511,0.9022,0,-188.657,-162.0,-179.25,-194.12,-192.6,104,20,85,40,2,0,0,0,0,124.2
1085,38,WIPE,4860,0.972,0,-211.24,-203.81,-210.71,-207.45,-215.56,65,10,0,40,4,0,0,0,0,124.3
1086,28,WIPE,4965,0.993,0,-220.9,-218.1,-231.65,-215.4,-215.65,0,20,15,0,2,0,0,0,0,124.4
1087,29,WIPE,4725,0.945,0,-196.117,-191.68,-189.68,-199.69,-198.98,45,40,65,40,4,0,0,0,0,124.5
1088,44,WIPE,4920,0.984,0,-214.493,-217.07,-231.32,-196.59,-215.57,10,40,30,70,1,0,0,0,0,124.6
1089,54,WIPE,4855,0.971,0,-212.477,-204.21,-213.31,-208.16,-215.96,65,15,0,0,1,0,0,0,0,124.8
1090,40,WIPE,4880,0.976,0,-218.41,-204.05,-233.2,-202.58,-219.45,10,45,0,40,1,0,0,0,0,124.8
1091,32,WIPE,4687,0.9374,0,-197.683,-201.01,-197.71,-197.63,-197.71,125,38,85,40,2,0,0,0,0,125.0
1092,34,WIPE,4785,0.957,0,-193.733,-213.6,-184.6,-197.35,-199.25,85,30,100,80,1,0,0,0,0,125.1
1093,32,WIPE,4877,0.9754,0,-211.407,-205.25,-202.45,-214.02,-217.75,35,8,15,0,4,0,0,0,0,125.1
1094,29,WIPE,4435,0.887,0,-190.49,-142.72,-196.22,-179.58,-195.67,20,70,70,80,1,0,0,0,0,125.3
1095,28,WIPE,4770,0.954,0,-200.81,-204.28,-191.68,-207.67,-203.08,60,20,85,0,0,0,0,0,0,125.3
1096,40,WIPE,4850,0.97,0,-201.543,-218.02,-191.92,-205.49,-207.22,50,15,85,40,1,0,0,0,0,125.5
1097,37,WIPE,4795,0.959,0,-194.057,-214.25,-184.9,-191.17,-206.1,90,50,65,80,1,0,0,0,0,125.6
1098,27,WIPE,4690,0.938,0,-197.177,-192.02,-188.57,-201.74,-201.22,70,25,85,40,0,0,0,0,0,125.7
1099,32,WIPE,4770,0.954,0,-201.277,-204.22,-201.82,-193.94,-208.07,65,35,65,80,1,0,0,0,0,125.8
1100,24,WIPE,4834,0.9668,0,-208.98,-204.36,-205.01,-209.32,-212.61,45,21,35,0,2,0,0,0,0,125.9
1101,39,WIPE,4570,0.914,0,-196.757,-156.47,-192.97,-190.98,-206.32,45,25,15,80,0,0,0,0,0,126.0
1102,27,WIPE,4755,0.951,0,-205.08,-192.29,-198.74,-205.31,-211.19,35,30,50,0,1,0,0,0,0,126.0
1103,36,WIPE,4560,0.912,0,-197.38,-154.67,-183.17,-200.6,-208.37,75,20,0,0,0,0,0,0,0,126.2
1104,35,WIPE,4460,0.892,0,-189.23,-166.12,-184.32,-199.35,-184.02,130,10,150,0,1,0,0,0,0,126.3
1105,39,WIPE,4265,0.853,0,-183.673,-115.42,-182.47,-180.98,-187.57,105,30,70,80,1,0,0,0,0,126.4
1106,35,WIPE,4659,0.9318,0,-199.0,-182.7,-201.95,-194.2,-200.85,60,20,80,80,2,0,0,0,0,126.5
1107,34,WIPE,4865,0.973,0,-203.483,-215.69,-191.29,-206.87,-212.29,60,25,50,40,0,0,0,0,0,126.6
1108,38,WIPE,4740,0.948,0,-207.66,-202.08,-234.58,-189.72,-198.68,0,95,100,40,4,0,0,0,0,126.7
1109,28,WIPE,4870,0.974,0,-207.01,-214.57,-207.32,-205.39,-208.32,30,15,85,40,1,0,0,0,0,126.8
1110,38,WIPE,4590,0.918,0,-191.453,-179.55,-195.45,-189.66,-189.25,20,45,160,80,1,0,0,0,0,126.9
1111,37,WIPE,4675,0.935,0,-182.49,-209.7,-168.2,-180.42,-198.85,125,80,120,120,1,0,0,0,0,127.0
1112,20,WIPE,4765,0.953,0,-214.643,-179.52,-217.32,-212.84,-213.77,0,0,15,0,2,0,0,0,0,127.1
1113,23,WIPE,4750,0.95,0,-202.357,-204.77,-208.17,-202.28,-196.62,25,25,135,40,1,0,0,0,0,127.2
1114,28,WIPE,4761,0.9522,0,-201.227,-197.53,-184.98,-202.77,-215.93,109,35,0,40,1,0,0,0,0,127.2
1115,53,WIPE,4650,0.93,0,-187.303,-186.14,-162.09,-203.18,-196.64,120,5,100,0,2,0,0,0,0,127.4
1116,33,WIPE,4834,0.9668,0,-201.36,-213.23,-191.28,-209.62,-203.18,73,13,80,0,5,0,0,0,0,127.5
1117,42,WIPE,4865,0.973,0,-207.047,-203.64,-205.89,-195.86,-219.39,30,40,0,80,1,0,0,0,0,127.6
1118,28,WIPE,4820,0.964,0,-202.8,-213.77,-195.37,-207.81,-205.22,60,35,85,0,0,0,0,0,0,127.7
1119,40,WIPE,4772,0.9544,0,-189.79,-214.43,-168.73,-202.16,-198.48,120,13,95,40,1,0,0,0,0,127.8
1120,48,WIPE,4620,0.924,0,-187.057,-186.2,-177.7,-202.22,-181.25,50,5,200,0,4,0,0,0,0,127.9
1121,22,WIPE,4835,0.967,0,-208.43,-204.79,-201.64,-213.16,-210.49,40,10,50,0,2,0,0,0,0,128.0
1122,24,WIPE,4975,0.995,0,-225.053,-218.76,-234.21,-215.34,-225.61,0,25,0,0,0,0,0,0,0,128.1
1123,44,WIPE,4745,0.949,0,-195.743,-201.68,-187.93,-197.77,-201.53,45,35,80,40,0,0,0,0,0,128.2
1124,44,WIPE,4885,0.977,0,-200.73,-216.17,-182.52,-209.7,-209.97,50,15,50,0,0,0,0,0,0,128.4
1125,40,WIPE,4086,0.8172,0,-182.2,-69.75,-169.4,-183.6,-193.6,64,40,0,40,2,0,0,0,0,128.5
1126,44,WIPE,4170,0.834,0,-180.12,-91.17,-170.47,-182.52,-187.37,45,50,50,0,0,0,0,0,0,128.6
1127,29,WIPE,4810,0.962,0,-209.03,-206.06,-214.71,-204.12,-208.26,10,50,65,0,1,0,0,0,0,128.7
1128,49,WIPE,4815,0.963,0,-200.757,-214.85,-196.6,-205.82,-199.85,45,25,115,40,1,0,0,0,0,128.8
1129,41,WIPE,4895,0.979,0,-207.36,-218.18,-200.23,-204.77,-217.08,90,15,0,40,3,0,0,0,0,128.9
1130,38,WIPE,4732,0.9464,0,-199.24,-190.73,-184.43,-206.36,-206.93,45,18,50,0,2,0,0,0,0,129.1
1131,41,WIPE,4710,0.942,0,-193.847,-196.24,-174.89,-203.81,-202.84,95,20,50,40,3,0,0,0,0,129.2
1132,33,WIPE,4572,0.9144,0,-191.303,-181.88,-178.08,-200.45,-195.38,135,23,115,0,1,0,0,0,0,129.3
1133,37,WIPE,4720,0.944,0,-200.35,-194.57,-196.02,-202.66,-202.37,75,45,65,0,0,0,0,0,0,129.5
1134,30,WIPE,4586,0.9172,0,-199.107,-161.48,-186.68,-204.36,-206.28,84,5,15,0,2,0,0,0,0,129.5
1135,31,WIPE,4822,0.9644,0,-201.473,-204.08,-196.03,-200.66,-207.73,25,43,45,40,2,0,0,0,0,129.6
1136,73,WIPE,4820,0.964,0,-191.49,-198.96,-177.31,-190.65,-206.51,35,50,30,155,1,0,0,0,0,129.9
1137,39,WIPE,4470,0.894,0,-185.38,-159.33,-188.43,-172.93,-194.78,55,95,100,120,1,0,0,0,0,130.0
1138,35,WIPE,4605,0.921,0,-190.783,-188.65,-188.9,-195.15,-188.3,90,30,145,40,0,0,0,0,0,130.1
1139,32,WIPE,4805,0.961,0,-194.993,-214.37,-189.17,-196.99,-198.82,35,30,130,80,1,0,0,0,0,130.2
1140,27,WIPE,4870,0.974,0,-206.76,-215.17,-200.77,-211.04,-208.47,45,15,70,0,0,0,0,0,0,130.3
1141,27,WIPE,4874,0.9748,0,-205.813,-217.49,-201.49,-204.81,-211.14,60,36,30,40,4,0,0,0,0,130.4
1142,56,WIPE,4585,0.917,0,-179.973,-178.96,-176.91,-162.1,-200.91,80,95,50,210,1,0,0,0,0,130.5
1143,35,WIPE,4679,0.9358,0,-193.63,-198.72,-188.67,-203.3,-188.92,55,36,165,0,2,0,0,0,0,130.6
1144,28,WIPE,4500,0.9,0,-195.267,-147.92,-191.32,-193.96,-200.52,35,25,70,40,1,0,0,0,0,130.7
1145,59,WIPE,4695,0.939,0,-204.083,-175.34,-197.74,-205.62,-208.89,20,0,65,0,0,0,0,0,0,130.8
1146,25,WIPE,4930,0.986,0,-209.743,-219.05,-204.15,-206.68,-218.4,25,30,15,40,1,0,0,0,0,130.9
1147,28,WIPE,4615,0.923,0,-200.027,-175.93,-193.33,-204.72,-202.03,90,25,50,0,2,0,0,0,0,131.0
1148,49,WIPE,4550,0.91,0,-192.097,-158.32,-168.17,-193.85,-214.27,90,20,0,40,0,0,0,0,0,131.1
1149,32,WIPE,4690,0.938,0,-199.42,-181.35,-188.15,-199.71,-210.4,70,10,45,40,0,0,0,0,0,131.3
1150,39,WIPE,4570,0.914,0,-204.88,-159.74,-203.39,-201.06,-210.19,90,25,0,40,0,0,0,0,0,131.4
1151,25,WIPE,4836,0.9672,0,-204.643,-216.7,-196.45,-210.93,-206.55,69,15,80,0,1,0,0,0,0,131.4
1152,34,WIPE,4860,0.972,0,-205.48,-216.18,-197.88,-213.33,-205.23,60,0,80,0,1,0,0,0,0,131.5
1153,38,WIPE,4315,0.863,0,-184.017,-126.87,-163.17,-191.61,-197.27,160,30,30,0,0,0,0,0,0,131.6
1154,34,WIPE,4570,0.914,0,-195.683,-153.37,-178.42,-200.31,-208.32,60,25,0,40,1,0,0,0,0,131.7
1155,29,WIPE,4455,0.891,0,-183.24,-159.82,-184.27,-178.98,-186.47,45,90,130,80,1,0,0,0,0,131.8
1156,38,WIPE,4820,0.964,0,-199.693,-214.4,-194.05,-201.33,-203.7,45,35,100,40,2,0,0,0,0,131.9
1157,39,WIPE,4590,0.918,0,-190.58,-177.11,-185.86,-193.57,-192.31,60,45,115,40,0,0,0,0,0,132.0
1158,23,WIPE,4910,0.982,0,-211.633,-217.02,-200.07,-214.51,-220.32,80,10,0,0,0,0,0,0,0,132.1
1159,45,WIPE,4837,0.9674,0,-203.31,-216.43,-199.23,-190.17,-220.53,70,78,15,80,1,0,0,0,0,132.2
1160,38,WIPE,4720,0.944,0,-202.37,-183.47,-182.47,-211.77,-212.87,80,0,15,40,1,0,0,0,0,132.3
1161,42,WIPE,4739,0.9478,0,-202.86,-201.41,-208.51,-203.71,-196.36,65,31,100,0,3,0,0,0,0,132.5
1162,39,WIPE,4695,0.939,0,-194.017,-196.13,-188.63,-193.84,-199.58,80,45,85,40,0,0,0,0,0,132.5
1163,42,WIPE,4505,0.901,0,-181.807,-171.92,-156.72,-192.98,-195.72,160,35,80,30,1,0,0,0,0,132.6
1164,22,WIPE,4865,0.973,0,-206.34,-217.4,-192.6,-212.97,-213.45,85,15,35,0,1,0,0,0,0,132.7
1165,30,WIPE,4710,0.942,0,-199.78,-197.73,-205.93,-193.53,-199.88,55,55,85,40,1,0,0,0,0,132.8
1166,24,WIPE,4935,0.987,0,-215.3,-217.28,-208.78,-215.14,-221.98,55,10,0,0,0,0,0,0,0,132.9
1167,37,WIPE,4730,0.946,0,-200.343,-197.52,-190.87,-204.99,-205.17,105,20,50,0,1,0,0,0,0,133.0
1168,28,WIPE,4845,0.969,0,-206.247,-213.9,-202.05,-208.69,-208.0,60,30,65,0,1,0,0,0,0,133.1
1169,36,WIPE,4630,0.926,0,-195.687,-175.97,-186.12,-194.62,-206.32,70,30,50,40,0,0,0,0,0,133.2
1170,27,WIPE,4555,0.911,0,-199.293,-162.32,-195.87,-201.69,-200.32,70,25,65,0,0,0,0,0,0,133.3
1171,37,WIPE,4840,0.968,0,-206.563,-203.04,-192.59,-207.36,-219.74,80,15,0,40,0,0,0,0,0,133.4
1172,42,WIPE,4660,0.932,0,-190.753,-199.52,-170.07,-203.97,-198.22,185,5,85,0,0,0,0,0,0,133.5
1173,34,WIPE,4605,0.921,0,-198.54,-165.92,-197.77,-197.93,-199.92,30,20,65,40,1,0,0,0,0,133.6
1174,27,WIPE,4880,0.976,0,-207.63,-218.82,-195.72,-218.1,-209.07,55,0,65,0,1,0,0,0,0,133.8
1175,40,WIPE,4775,0.955,0,-192.703,-212.72,-177.22,-195.27,-205.62,90,70,65,40,0,0,0,0,0,133.9
1176,50,WIPE,4600,0.92,0,-188.19,-197.21,-196.76,-191.75,-176.06,60,70,205,40,2,0,0,0,0,134.0
1177,27,WIPE,4710,0.942,0,-207.36,-183.32,-218.42,-198.54,-205.12,10,25,65,40,1,0,0,0,0,134.1
1178,29,WIPE,4929,0.9858,0,-213.9,-218.04,-213.29,-214.02,-214.39,20,21,30,0,1,0,0,0,0,134.2
1179,32,WIPE,4760,0.952,0,-199.097,-203.59,-190.39,-197.46,-209.44,85,60,30,40,1,0,0,0,0,134.3
1180,46,WIPE,4630,0.926,0,-185.843,-193.44,-169.64,-195.9,-191.99,115,30,130,75,2,0,0,0,0,134.4
1181,44,WIPE,4535,0.907,0,-177.967,-169.58,-168.73,-171.29,-193.88,110,50,85,160,1,0,0,0,0,134.6
1182,36,WIPE,4874,0.9748,0,-203.963,-214.57,-180.92,-210.6,-220.37,105,21,0,0,1,0,0,0,0,134.7
1183,26,WIPE,4682,0.9364,0,-195.853,-199.52,-202.62,-195.07,-189.87,45,63,145,40,2,0,0,0,0,134.7
1184,54,WIPE,4662,0.9324,0,-187.703,-196.08,-183.93,-191.7,-187.48,35,58,180,40,1,0,0,0,0,134.9
1185,52,WIPE,4710,0.942,0,-197.223,-187.75,-187.65,-201.27,-202.75,85,25,50,0,1,0,0,0,0,135.1
1186,47,WIPE,4765,0.953,0,-186.843,-215.32,-173.77,-177.09,-209.67,110,95,30,130,2,0,0,0,0,135.2
1187,27,WIPE,4775,0.955,0,-202.037,-202.16,-199.56,-205.84,-200.71,45,35,80,0,4,0,0,0,0,135.3
1188,37,WIPE,4822,0.9644,0,-205.893,-216.43,-216.23,-203.12,-198.33,35,28,115,40,1,0,0,0,0,135.4
1189,32,WIPE,4740,0.948,0,-205.94,-196.15,-202.3,-204.47,-211.05,100,35,30,0,0,0,0,0,0,135.5
1190,45,WIPE,4680,0.936,0,-193.403,-192.78,-192.78,-196.6,-190.83,70,25,130,75,2,0,0,0,0,135.6
1191,28,WIPE,4896,0.9792,0,-217.6,-215.92,-227.52,-214.86,-210.42,39,0,65,0,1,0,0,0,0,135.7
1192,39,WIPE,4598,0.9196,0,-191.737,-189.56,-188.61,-199.74,-186.86,97,30,145,0,5,0,0,0,0,135.8
1193,40,WIPE,4485,0.897,0,-188.32,-159.52,-195.57,-182.02,-187.37,45,45,115,120,1,0,0,0,0,135.9
1194,28,WIPE,4730,0.946,0,-195.84,-213.72,-193.07,-195.23,-199.22,120,35,115,70,1,0,0,0,0,136.0
1195,46,WIPE,4820,0.964,0,-195.193,-216.77,-172.82,-208.29,-204.47,115,15,50,0,3,0,0,0,0,136.1
1196,43,WIPE,4725,0.945,0,-192.18,-199.08,-188.58,-191.23,-196.73,65,45,100,80,3,0,0,0,0,136.3
1197,39,WIPE,4730,0.946,0,-197.23,-203.67,-198.57,-205.5,-187.62,35,0,170,40,3,0,0,0,0,136.4
1198,32,WIPE,4750,0.95,0,-194.05,-211.56,-195.51,-195.38,-191.26,65,20,165,80,1,0,0,0,0,136.5
1199,42,WIPE,4905,0.981,0,-204.073,-216.37,-186.17,-209.38,-216.67,35,25,35,0,1,0,0,0,0,136.6
1200,54,WIPE,4615,0.923,0,-191.967,-173.42,-203.17,-174.26,-198.47,25,60,80,175,1,0,0,0,0,136.7
1201,60,WIPE,4715,0.943,0,-179.183,-206.32,-149.72,-179.61,-208.22,125,95,0,120,1,0,0,0,0,137.0
1202,30,WIPE,4765,0.953,0,-206.297,-189.42,-203.82,-205.0,-210.07,45,15,15,40,1,0,0,0,0,137.0
1203,26,WIPE,4900,0.98,0,-207.433,-216.45,-200.8,-213.7,-207.8,25,15,60,0,4,0,0,0,0,137.2
1204,33,WIPE,4825,0.965,0,-199.647,-213.45,-186.45,-202.29,-210.2,100,40,35,40,4,0,0,0,0,137.2
1205,50,WIPE,4360,0.872,0,-177.777,-139.15,-192.05,-158.13,-183.15,10,90,130,160,1,0,0,0,0,137.4
1206,36,WIPE,4795,0.959,0,-202.317,-204.62,-189.17,-206.11,-211.67,105,20,15,40,2,0,0,0,0,137.5
1207,28,WIPE,4721,0.9442,0,-198.253,-203.03,-202.03,-198.8,-193.93,64,20,130,80,1,0,0,0,0,137.6
1208,44,WIPE,4825,0.965,0,-207.45,-203.98,-201.63,-206.34,-214.38,40,20,50,0,2,0,0,0,0,137.7
1209,42,WIPE,4450,0.89,0,-187.35,-165.17,-189.87,-192.71,-179.47,90,35,175,40,1,0,0,0,0,137.9
1210,31,WIPE,4795,0.959,0,-205.917,-202.7,-203.55,-204.5,-209.7,85,5,50,40,2,0,0,0,0,138.0
1211,39,WIPE,4935,0.987,0,-208.087,-217.93,-192.43,-214.95,-216.88,65,0,0,80,2,0,0,0,0,138.1
1212,28,WIPE,4780,0.956,0,-198.143,-202.92,-198.72,-193.09,-202.62,20,55,80,80,2,0,0,0,0,138.2
1213,39,WIPE,4765,0.953,0,-199.003,-196.32,-183.92,-200.92,-212.17,55,20,30,40,0,0,0,0,0,138.3
1214,41,WIPE,4760,0.952,0,-196.933,-200.2,-178.9,-206.3,-205.6,100,30,45,0,1,0,0,0,0,138.4
1215,23,WIPE,4867,0.9734,0,-206.417,-215.19,-193.39,-215.02,-210.84,83,0,50,0,2,0,0,0,0,138.5
1216,32,WIPE,4720,0.944,0,-197.183,-199.81,-185.61,-205.98,-199.96,120,15,80,0,3,0,0,0,0,138.6
1217,23,WIPE,4695,0.939,0,-198.083,-192.72,-186.77,-208.56,-198.92,65,10,100,0,0,0,0,0,0,138.6
1218,35,WIPE,4865,0.973,0,-207.757,-215.88,-204.13,-212.06,-207.08,70,0,65,0,2,0,0,0,0,138.7
1219,28,WIPE,4625,0.925,0,-206.337,-171.69,-227.29,-198.98,-192.74,0,20,115,40,2,0,0,0,0,138.8
1220,52,WIPE,4685,0.937,0,-187.517,-197.42,-176.52,-190.51,-195.52,65,85,100,40,1,0,0,0,0,139.0
1221,36,WIPE,4960,0.992,0,-212.84,-219.7,-210.55,-210.27,-217.7,20,5,15,40,2,0,0,0,0,139.0
1222,35,WIPE,4840,0.968,0,-201.24,-213.23,-188.38,-209.31,-206.03,80,15,65,0,2,0,0,0,0,139.2
1223,44,WIPE,4429,0.8858,0,-173.327,-177.04,-164.84,-182.95,-172.19,100,50,235,80,3,0,0,0,0,139.3
1224,38,WIPE,4764,0.9528,0,-196.397,-201.45,-193.55,-187.64,-208.0,60,81,30,80,2,0,0,0,0,139.4
1225,35,WIPE,4755,0.951,0,-195.11,-212.69,-181.44,-209.15,-194.74,105,0,140,0,1,0,0,0,0,139.5
1226,45,WIPE,4720,0.944,0,-196.59,-202.74,-199.14,-195.24,-195.39,70,45,100,80,1,0,0,0,0,139.6
1227,27,WIPE,4715,0.943,0,-201.627,-186.92,-191.22,-208.99,-204.67,65,0,65,0,2,0,0,0,0,139.7
